"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","AVG","OBP","SLG","OPS","wOBA","Fld","BsR","WAR","ADP","playerid"
"Conner Capel","Cardinals","124","494","458","102","19","3","8","47","41","30","122","2","10","8",".223",".272",".330",".602",".259","1.0","-1.7","-1.7","999.0","sa918012"
"Drew Weeks","Diamondbacks","115","443","404","92","18","4","12","49","43","29","109","5","6","7",".228",".286",".381",".667",".284","-8.0","-2.0","-1.7","999.0","sa602429"
"Tyler Neslony","Braves","104","405","373","80","17","2","7","38","35","27","110","3","5","5",".214",".272",".327",".599",".258","0.0","-1.4","-1.7","999.0","sa918131"
"Eduardo Diaz","","95","426","399","88","17","4","8","42","35","18","108","6","9","4",".221",".263",".343",".606",".259","-1.0","-0.1","-1.7","999.0","sa917182"
"Jacob Heyward","Giants","122","477","410","69","15","0","9","45","38","59","178","6","7","7",".168",".281",".271",".552",".251","3.0","-1.9","-1.7","999.0","sa738955"
"Austen Wade","Indians","77","319","287","55","11","2","4","28","19","30","99","0","5","7",".192",".267",".286",".553",".245","-5.0","-2.2","-1.7","999.0","sa3004930"
"Jacob Rhinesmith","Nationals","110","463","421","95","19","3","6","47","38","35","94","4","9","3",".226",".290",".328",".618",".268","-3.0","0.3","-1.7","999.0","sa3006729"
"Trayce Thompson","","102","369","343","64","13","2","13","39","41","24","135","1","5","3",".187",".241",".350",".591",".250","-6.0","-0.4","-1.7","999.0","9952"
"Gabriel Guerrero","","131","485","462","108","19","3","14","49","53","18","134","1","4","5",".234",".262",".379",".641",".268","-6.0","-1.6","-1.8","999.0","14528"
"Jim Adduci","","101","380","356","87","16","2","7","39","40","19","96","1","7","3",".244",".282",".360",".642",".273","-4.0","-0.1","-1.8","999.0","6448"
"Greyson Jenista","Braves","125","475","430","86","17","4","11","45","46","39","163","1","3","8",".200",".265",".335",".600",".258","3.0","-3.1","-1.8","999.0","sa3007044"
"Moises Gomez","","112","461","425","78","18","2","14","43","49","28","184","2","5","3",".184",".234",".334",".568",".240","1.0","-0.5","-1.8","999.0","sa875163"
"Andy Sugilio","","106","442","421","98","11","4","3","38","29","17","99","1","13","9",".233",".263",".299",".562",".242","3.0","-1.5","-1.8","999.0","sa828414"
"Carl Chester","Rangers","121","500","466","100","17","4","5","44","35","23","135","5","14","8",".215",".257",".300",".557",".242","3.0","-0.9","-1.8","999.0","sa829813"
"Luke Morgan","Rockies","85","352","318","69","15","4","3","35","22","29","106","2","10","4",".217",".286",".318",".603",".264","-1.0","0.1","-1.8","999.0","sa3006683"
"Micker Adolfo","White Sox","89","376","333","60","15","1","10","38","37","33","160","7","1","7",".180",".266",".321",".587",".257","-5.0","-3.0","-1.9","999.0","sa830303"
"Josh Stephen","Phillies","128","454","418","91","20","5","13","45","51","34","145","1","7","6",".218",".278",".383",".660",".280","-9.0","-1.4","-1.9","999.0","sa918203"
"Matt Hearn","","98","450","414","103","12","4","1","44","22","30","97","2","19","13",".249",".303",".304",".607",".267","-2.0","-2.1","-1.9","999.0","sa918523"
"Luke Burch","","91","355","331","67","6","1","0","27","16","16","123","2","9","6",".202",".243",".227",".469",".209","8.0","-1.0","-1.9","999.0","sa3003950"
"Aldrem Corredor","","125","515","478","111","24","2","8","48","48","30","131","2","1","1",".232",".279",".341",".620",".266","2.0","-0.5","-1.9","999.0","sa736852"
"Casey Golden","","100","432","385","71","13","1","18","50","46","31","204","12","10","5",".184",".265",".364",".628",".269","1.0","-0.4","-1.9","999.0","sa873997"
"Corey Julks","Astros","117","483","436","92","17","2","7","45","33","41","133","4","12","8",".211",".284",".307",".591",".261","-7.0","-1.3","-2.0","999.0","sa913274"
"Bligh Madris","Pirates","123","491","447","93","18","4","8","44","41","34","124","3","2","4",".208",".266",".320",".586",".252","1.0","-1.6","-2.0","999.0","sa3004165"
"Chad Spanberger","","123","502","462","93","20","2","16","50","54","33","169","4","6","3",".201",".259",".357",".616",".261","-2.0","-0.3","-2.0","999.0","sa3004242"
"Bryce Johnson","Giants","123","527","476","100","16","4","3","49","34","42","154","5","21","12",".210",".280",".279",".559",".249","2.0","-1.3","-2.0","999.0","sa3004753"
"Zach Ashford","Mets","119","491","442","85","21","4","7","43","37","39","143","6","8","11",".192",".267",".305",".572",".250","1.0","-3.4","-2.0","999.0","sa3009886"
"Jhailyn Ortiz","","107","442","405","72","13","2","17","45","54","28","180","6","2","3",".178",".240",".346",".585",".249","0.0","-1.1","-2.1","999.0","sa920180"
"Bryan De La Cruz","Astros","122","527","484","110","21","4","8","53","42","36","123","3","9","7",".227",".283",".337",".620",".267","-10.0","-1.5","-2.1","999.0","sa828304"
"Sean Bouchard","","95","404","367","78","19","1","9","42","36","30","137","3","9","6",".213",".275",".343",".619",".267","-1.0","-1.0","-2.1","999.0","sa915652"
"Zach Jarrett","","113","453","425","87","15","2","9","42","39","21","151","5","3","3",".205",".249",".313",".562",".243","0.0","-0.9","-2.1","999.0","sa3002883"
"Heath Quinn","Giants","98","397","359","68","13","1","8","35","34","32","144","4","2","1",".189",".262",".298",".560",".246","-5.0","-0.2","-2.2","999.0","sa737904"
"Jerar Encarnacion","Marlins","115","474","445","91","15","1","11","43","44","26","159","2","4","3",".204",".251",".317",".568",".244","-1.0","-0.7","-2.2","999.0","sa943817"
"Manuel Melendez","Rockies","128","553","523","132","17","6","6","56","41","18","93","4","16","13",".252",".282",".342",".624",".267","-1.0","-2.7","-2.2","999.0","sa828329"
"Jack Larsen","Mariners","113","478","426","69","14","3","11","44","42","48","211","2","3","2",".162",".249",".286",".536",".236","-1.0","-0.5","-2.2","999.0","sa3004840"
"Cornelius Randolph","Phillies","120","465","422","90","15","2","10","46","43","38","146","2","8","7",".213",".280",".329",".610",".265","-7.0","-1.7","-2.3","999.0","sa874241"
"Ryan Aguilar","","123","491","429","75","13","3","8","47","33","54","191","3","6","2",".175",".270",".275",".546",".244","5.0","0.1","-2.3","999.0","sa918712"
"Gage Canning","Nationals","91","374","346","66","13","5","5","31","30","22","136","3","6","4",".191",".245",".301",".545",".236","-1.0","-0.7","-2.3","999.0","sa3006711"
"Connor Myers","Cubs","116","396","367","68","14","4","3","31","24","19","148","4","11","6",".185",".232",".270",".502",".219","-1.0","-0.6","-2.3","999.0","sa918641"
"Garrett Whitley","","120","466","416","62","15","3","12","43","41","46","228","2","11","13",".149",".237",".286",".523",".230","3.0","-3.6","-2.4","999.0","sa874244"
"Tyler Frost","","108","462","424","76","14","3","13","44","44","27","185","6","5","5",".179",".237",".318",".556",".239","-3.0","-1.3","-2.4","999.0","sa915857"
"Connor Scott","","106","451","416","79","16","4","4","40","30","32","139","1","14","12",".190",".249",".276",".525",".230","-5.0","-2.6","-2.6","999.0","sa3008080"
"Lazaro Armenteros","","124","527","476","84","17","3","18","53","55","46","228","5","15","8",".176",".256",".338",".594",".256","-12.0","-0.7","-2.7","999.0","sa969091"
"Jose Azocar","","128","509","487","106","14","4","6","43","43","13","158","3","8","4",".218",".240",".300",".540",".230","-2.0","-0.4","-3.1","999.0","sa735839"
"Starling Heredia","","98","389","356","58","13","4","10","36","37","29","172","3","10","8",".163",".231",".306",".538",".233","-12.0","-1.6","-3.4","999.0","sa917328"
"Tim Tebow","","92","334","309","48","10","1","4","24","20","19","144","4","2","2",".155",".213",".233",".446",".199","-9.0","-0.6","-3.6","999.0","sa323152"
"Elier Hernandez","","120","478","446","90","17","2","6","40","34","22","144","5","5","5",".202",".246",".289",".535",".233","-5.0","-1.4","-3.6","999.0","sa659238"
