"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Tyler Depreta-Johnson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".242",".251",".493",".219","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006792"
"Grae Kessinger","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".229",".248",".477",".210","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010327"
"Gift Ngoepe","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".259",".275",".534",".237","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","10340"
"Freudis Nova","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".220",".262",".482",".209","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003195"
"Christopher Torres","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".241",".236",".477",".215","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872538"
"Connor Kaiser","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".242",".252",".493",".219","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007823"
"Livan Soto","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".232",".239",".471",".209","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004264"
"Andy Weber","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".240",".266",".505",".220","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008282"
"Ronny Mauricio","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".229",".260",".489",".212","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006887"
"Galli Cribbs Jr.","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".249",".256",".505",".226","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa708444"
"Manny Rodriguez","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".233",".243",".477",".212","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006678"
"Alvaro Rubalcaba","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".240",".242",".482",".216","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007882"
"Kelvin Melean","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".244",".267",".511",".224","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917141"
"Jesse Berardi","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".242",".276",".519",".226","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829838"
"Coco Montes","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".252",".305",".557",".240","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006715"
"Johnny Adams","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".230",".258",".488",".214","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873596"
"Wander Javier","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".221",".262",".483",".211","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917168"
"Ricky Aracena","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".241",".263",".504",".221","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877365"
"Tyler Fitzgerald","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".229",".248",".477",".210","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3011257"
"AJ Graffanino","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".234",".266",".500",".218","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008030"
"Jett Manning","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".229",".253",".482",".212","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008409"
"Brayan Rocchio","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".228",".264",".492",".214","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005898"
"Jesus Navarro","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".243",".258",".501",".221","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872468"
"Jake Yacinich","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".238",".266",".504",".221","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829135"
"Jonathan Ornelas","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".240",".264",".504",".221","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006909"
"Delvin Zinn","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".246",".268",".514",".224","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875884"
"Anthony Pereira","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".236",".266",".502",".220","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa826663"
"Justin Lopez","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".220",".267",".487",".211","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002670"
"Jackson Cluff","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".234",".262",".496",".218","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010342"
"Wilkerman Garcia","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".230",".266",".497",".216","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872548"
"Steve Carrillo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".237",".237",".474",".213","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa922596"
"Yasel Antuna","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".237",".259",".496",".218","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa962601"
"Delvin Perez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".231",".245",".475",".210","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917935"
"Gunnar Schubert","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".242",".254",".496",".220","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007080"
"Deacon Liput","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".233",".262",".495",".217","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008141"
"Ryne Ogren","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".239",".253",".492",".218","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006726"
"Leonel Valera","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".226",".244",".470",".207","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917320"
"Marcos Brito","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".220",".233",".453",".201","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003183"
"Dusty Coleman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".228",".289",".517",".224","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","8979"
"Cesar Izturis Jr.","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".219",".235",".454",".199","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002847"
"Hector Vargas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".224",".253",".477",".209","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736941"
"Frainyer Chavez","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".241",".251",".492",".218","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007019"
"Louis Boyd","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".229",".241",".470",".208","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004038"
"Jax Biggers","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".251",".261",".512",".227","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008251"
"Eduardo Torrealba","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".224",".236",".460",".204","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917095"
"Patrick Frick","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".222",".221",".443",".198","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009891"
"Rafael Narea","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".229",".238",".467",".207","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa871441"
"Luke Wakamatsu","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".221",".247",".468",".207","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875259"
"Jonathan Guzman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".229",".252",".481",".211","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917127"
"Luis De Los Santos","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".215",".249",".464",".202","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917822"
"Nick Sogard","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".221",".219",".440",".197","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1169919"
"Cristopher Navarro","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".250",".283",".532",".232","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917065"
"Jake Hager","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".259",".320",".579",".250","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa600840"
"Miguel Hernandez","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".228",".263",".491",".213","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917055"
"Devin Hairston","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".227",".232",".459",".205","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915575"
"Wilmer Reyes","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".212",".250",".461",".200","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917118"
"Logan Davidson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".213",".227",".440",".195","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918676"
"Marcus Mooney","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".237",".244",".481",".213","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918184"
"Mike Salvatore","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".210",".231",".441",".194","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3011254"
"Nico Giarratano","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".223",".234",".458",".203","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857718"
"Moises Perez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".219",".244",".463",".203","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828179"
"Anyesber Sivira","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".232",".241",".473",".210","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003301"
"Yeiler Peguero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".231",".249",".480",".212","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872515"
"Raynel Delgado","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".231",".256",".487",".213","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007288"
"Christopher Morel","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".221",".275",".496",".214","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003171"
"Edwin Lora","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".229",".246",".475",".210","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737245"
"Utah Jones","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".226",".251",".477",".210","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009832"
"Ricky De La Torre","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".220",".251",".472",".207","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004503"
"Greg Jones","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".209",".221",".430",".191","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010151"
"Adrian Rondon","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".216",".244",".460",".202","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877519"
"AJ Lee","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".205",".226",".431",".191","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010146"
"Steven Leyton","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".221",".253",".474",".207","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917309"
"Clay Dungan","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".217",".233",".450",".198","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1169803"
"Moises Castillo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".216",".234",".450",".198","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917135"
"Joseph Ortiz","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".219",".225",".443",".197","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009889"
"Ryan Kreidler","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".212",".234",".446",".196","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010587"
"Trever Morrison","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".226",".243",".469",".208","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738906"
"Johan Lopez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".205",".223",".429",".189","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003228"
"Irving Ortega","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".227",".241",".468",".207","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872446"
"Daniel Ozoria","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".223",".241",".463",".204","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003218"
"Jose King","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".222",".244",".465",".204","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917184"
"Luis Leon","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".193",".208",".401",".177","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917463"
"Cristian Inoa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".224",".242",".466",".206","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917277"
"Luis Garcia","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".220",".235",".455",".201","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007295"
"Tanner Morris","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".224",".227",".451",".201","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009873"
"Kevin Maitan","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".210",".244",".454",".198","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa969045"
"Pedro Martinez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".217",".235",".452",".199","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005795"
"Yairo Munoz","","18","72","66","17","3","0","2","9","8","4","17","1","2","1","",".259",".311",".410",".721",".305","","84","0.0","-0.2","","-1.5","-1.1","0.0","","999.0","16313"
"Liover Peguero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".215",".242",".458",".200","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005582"
"Ariel Montesino","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".214",".227",".441",".195","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa745012"
"Bryson Stott","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".212",".241",".453",".199","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3011443"
"Trey Vickers","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".220",".243",".463",".203","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006932"
"Edwin Figuera","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".222",".242",".463",".203","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872730"
"Jose Rodriguez","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".197",".232",".428",".186","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005788"
"Jesus Severino","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".219",".244",".463",".203","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827943"
"Shervyen Newton","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".215",".234",".449",".199","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917119"
"Trey Dawson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".223",".231",".455",".203","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007868"
"Osmy Gregorio","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".208",".230",".438",".193","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917348"
"Jose Sanchez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".222",".229",".451",".200","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004382"
"Gabriel Noriega","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".248",".283",".531",".231","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa455932"
"Jose Reyes","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".211",".238",".448",".196","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa924090"
"Amado Nunez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".211",".246",".457",".200","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877349"
"Antonio Pinero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".208",".242",".450",".196","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917079"
"Julio Garcia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".213",".245",".458",".199","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa837670"
"Jesus Valdez","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".205",".230",".435",".191","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005492"
"Derwin Barreto","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".216",".236",".451",".199","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005522"
"Abiezel Ramirez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".197",".210",".407",".180","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003282"
"Korby Batesole","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".216",".235",".452",".199","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006847"
"J.T. Arruda","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".218",".223",".441",".196","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010036"
"Luis Curbelo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".202",".234",".437",".191","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918086"
"Luis Santos","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".201",".215",".416",".184","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005080"
"Zack Kone","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".220",".228",".448",".199","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008293"
"Carlos Vargas","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".200",".230",".430",".189","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917349"
"Yeison Coca","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".219",".244",".463",".203","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917075"
"Maikel Garcia","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".206",".217",".423",".187","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003246"
"Matt Morales","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".215",".229",".444",".197","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876379"
"Chris Seise","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".210",".240",".450",".197","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004142"
"Leonardo Jimenez","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".201",".212",".413",".183","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006891"
"Jordy Barley","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".198",".231",".429",".187","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004148"
"Franklin Soto","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".204",".217",".421",".186","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003328"
"Miguel Hiraldo","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".206",".233",".439",".192","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005486"
"Jeff Houghtby","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".212",".226",".438",".194","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1054552"
"Samuel Castro","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".217",".223",".440",".196","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877486"
"Juan Pascal","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".215",".227",".442",".196","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917155"
"Ezequiel Tovar","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".230",".255",".485",".212","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008239"
"Jared Triolo","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".215",".234",".449",".197","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010272"
"Kevin Santiago","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".209",".234",".442",".195","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876308"
"Daniel Hinojosa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".213",".232",".445",".197","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509451"
"Antoni Flores","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".208",".216",".423",".188","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005489"
"Josue Huma","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".218",".228",".446",".198","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003379"
"Makesiondon Kelkboom","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".208",".233",".441",".194","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002849"
"Francisco Acuna","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".205",".216",".420",".186","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003291"
"Kendall Simmons","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".204",".254",".457",".198","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006867"
"Dalvy Rosario","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".195",".220",".415",".182","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005712"
"Ricky Martinez","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".218",".231",".450",".199","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009885"
"Drew Fregia","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".206",".231",".437",".192","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008295"
"Deury Carrasco","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".192",".200",".393",".175","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003330"
"Marcos Rivera","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".200",".236",".436",".191","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872509"
"Victor Ngoepe","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".201",".213",".414",".183","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa920171"
"Juan Bidau","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".201",".213",".414",".183","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003414"
"Sander Mora","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".202",".204",".406",".181","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006578"
"Luis Arcendo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".211",".221",".432",".192","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003281"
"Yorbin Ceuta","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".189",".202",".391",".172","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa956378"
"Carlos Rivero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".207",".223",".429",".190","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828427"
"Ricardo Cubillan","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".247",".246",".494",".221","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917089"
"Jeremiah Jackson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".144",".181",".212",".392",".172","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007740"
"Eddys Leonard","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".192",".209",".400",".177","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005554"
"Jesus Bastidas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".201",".216",".417",".184","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916969"
