"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Justin Greene","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".266",".311",".578",".252","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa455434"
"Terrance Gore","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".271",".274",".544",".243","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","13658"
"Reggie Pruitt","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".244",".269",".512",".226","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875404"
"Daniel Amaral","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".266",".309",".575",".250","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006712"
"Lolo Sanchez","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".269",".306",".575",".251","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917767"
"Randy Ventura","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".258",".261",".519",".231","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872499"
"Devin Foyle","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".237",".263",".500",".221","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007515"
"Gio Brusa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".262",".340",".602",".259","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa659068"
"Alfredo Escalera","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".258",".315",".573",".248","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658111"
"Kirvin Moesquit","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".254",".264",".518",".229","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829715"
"Riley Greene","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".233",".291",".524",".227","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010694"
"Moises Gomez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".242",".311",".553",".239","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875163"
"Lazaro Armenteros","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".252",".291",".544",".238","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa969091"
"Cody Asche","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".282",".331",".614",".268","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","11997"
"Aldrem Corredor","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".233",".281",".335",".616",".265","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736852"
"Parker Meadows","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".234",".286",".520",".226","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007943"
"Chris Roller","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".236",".282",".518",".226","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004068"
"Trey Cabbage","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".247",".323",".571",".244","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875022"
"Tyler Frost","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".243",".310",".553",".239","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915857"
"Gabriel Mejia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".246",".271",".517",".227","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828213"
"Demi Orimoloye","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".246",".313",".559",".241","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875027"
"Blake Swihart","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".259",".306",".564",".246","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","13176"
"Brian Rey","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".255",".338",".593",".253","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007307"
"Trenton Kemp","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".247",".323",".570",".245","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829348"
"Aldemar Burgos","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".233",".292",".525",".227","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875196"
"Malvin Matos","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".242",".286",".529",".231","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa878742"
"Jonah Davis","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".231",".297",".528",".228","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007501"
"Telmito Agustin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".260",".327",".586",".252","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828321"
"Saige Jenco","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".269",".280",".550",".245","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873629"
"Wagner Lagrange","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".255",".299",".553",".241","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875875"
"Eric Cole","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".258",".300",".558",".243","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008268"
"Jacob Pearson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".254",".303",".557",".242","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004722"
"Johnny Rizer","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".250",".314",".564",".243","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1169761"
"Jack Sundberg","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".273",".276",".550",".245","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa913277"
"JJ Muno","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".250",".291",".541",".237","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004176"
"Eduardo Diaz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".254",".326",".580",".249","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917182"
"Ulrich Bojarski","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".243",".324",".566",".242","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004381"
"Devlin Granberg","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".271",".321",".593",".257","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006671"
"Jerar Encarnacion","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".247",".316",".563",".241","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa943817"
"Jhonny Santos","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".256",".304",".559",".244","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828314"
"Sergio Garcia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".230",".297",".527",".226","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa505255"
"Matt Winaker","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".258",".286",".544",".240","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004506"
"Garrett Whitley","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".250",".278",".529",".234","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa874244"
"Jack Larsen","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".249",".283",".532",".234","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004840"
"Norberto Obeso","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".266",".288",".553",".243","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa852308"
"Matt McPhearson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".246",".262",".508",".225","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737783"
"Griffin Conine","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".236",".323",".560",".239","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876060"
"Jose Gutierrez","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".237",".289",".526",".228","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917301"
"Andres Luna","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".230",".289",".519",".224","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828379"
"Jefrey Ramos","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".254",".325",".579",".249","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa923039"
"Peyton Burdick","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".247",".308",".554",".240","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009876"
"Steven Sensley","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".248",".333",".582",".249","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738492"
"Grant Fennell","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".257",".300",".557",".243","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007100"
"Matt Vierling","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".257",".315",".572",".247","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006781"
"Kameron Misner","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".236",".266",".502",".221","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3011656"
"Jake Ring","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".254",".301",".555",".242","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918728"
"Cole Roederer","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".238",".282",".520",".227","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008184"
"Craig Dedelow","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".236",".313",".549",".235","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918840"
"Anthony Jimenez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".255",".304",".559",".242","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa826672"
"Shean Michel","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".250",".268",".517",".229","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877018"
"Alex Destino","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".247",".296",".542",".235","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004031"
"Casey Golden","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".266",".361",".627",".267","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873997"
"Chandler Taylor","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".242",".289",".531",".233","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006654"
"Alex McKenna","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".224",".267",".491",".214","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008003"
"Gilberto Jimenez","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".237",".283",".521",".225","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005507"
"Ruben Cardenas","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".241",".298",".539",".232","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007505"
"Brennen Davis","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".246",".324",".570",".245","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007876"
"Nick Horvath","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".237",".267",".504",".222","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008186"
"Kevonte Mitchell","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".249",".306",".555",".241","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829059"
"Wuilmer Becerra","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".258",".290",".549",".240","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa659205"
"Sandro Fabian","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".246",".305",".551",".238","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872803"
"Nick Plummer","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".261",".276",".536",".239","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa874684"
"Brandon Riley","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".240",".260",".500",".221","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007972"
"Josh Stowers","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".253",".277",".530",".235","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007010"
"Shane Billings","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".252",".303",".555",".239","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918292"
"Rayneldy Rosario","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".232",".275",".507",".221","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916704"
"Jhailyn Ortiz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".240",".328",".568",".244","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa920180"
"Brayan Morales","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".234",".265",".499",".218","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918374"
"Dustin Fowler","Athletics","13","53","49","11","2","0","2","6","6","3","14","0","1","0","",".235",".281",".392",".672",".284","","78","0.0","0.2","","-1.5","-0.4","0.0","","999.0","17098"
"Zac Taylor","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".229",".289",".517",".224","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010391"
"John Rave","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".230",".270",".501",".219","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918890"
"Michael Siani","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".241",".281",".522",".227","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008182"
"Niko Decolati","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".253",".317",".570",".246","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006670"
"Rob Henry","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".261",".273",".534",".238","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915595"
"Jacob Rhinesmith","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".264",".299",".564",".245","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006729"
"Micah Johnson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".266",".296",".562",".246","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","13809"
"Tirso Ornelas","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".256",".286",".542",".238","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004048"
"Jonatan Machado","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".231",".271",".502",".218","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa924310"
"Logan Baldwin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".229",".275",".504",".219","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004751"
"Jameson Hannah","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".261",".303",".564",".245","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007046"
"Cristhian Presichi","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".258",".297",".555",".242","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa184892"
"Malique Ziegler","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".247",".290",".537",".235","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918507"
"D.J. Artis","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".256",".295",".551",".241","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007632"
"Tristan Pompey","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".256",".272",".529",".235","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008077"
"Cam Williams","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".227",".272",".500",".219","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918586"
"J.R. Davis","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".235",".268",".503",".219","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918387"
"Jack Suwinski","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".251",".293",".544",".237","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918314"
"Ariel Sandoval","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".242",".307",".549",".237","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736970"
"Andy Sugilio","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".258",".309",".567",".245","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828414"
"Luke Morgan","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".278",".327",".605",".262","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006683"
"Seuly Matias","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".236",".311",".547",".235","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917039"
"Armond Upshaw","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".249",".255",".504",".225","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918220"
"Will Robertson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".247",".298",".545",".236","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004294"
"Jorge Perez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".248",".296",".543",".236","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917308"
"Ryan Vega","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".249",".289",".539",".236","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875727"
"Clark Brinkman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".225",".272",".497",".217","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006934"
"Danny Mayer","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".236",".310",".547",".235","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918984"
"Stephen Smith","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".252",".280",".532",".235","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918189"
"Eleardo Cabrera","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".243",".281",".525",".229","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa826658"
"Yhoelnys Gonzalez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".230",".267",".497",".216","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828220"
"Bryant Packard","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".242",".293",".534",".232","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010590"
"Jean Angomas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".252",".285",".537",".235","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737090"
"Payton Squier","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".260",".303",".563",".245","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829814"
"Spencer Griffin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".245",".269",".514",".226","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005063"
"Dalton Combs","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".261",".300",".561",".244","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004758"
"Michael Woodworth","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".235",".252",".488",".215","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1170570"
"Colby Schultz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".247",".288",".535",".234","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007099"
"Jesus Lujano","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".236",".270",".506",".220","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917197"
"Tyler Webb","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".243",".286",".529",".231","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007001"
"Cody Wilson","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".238",".268",".505",".222","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006723"
"Shard Munroe","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".247",".284",".531",".233","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872821"
"Tyler Esplin","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".249",".291",".540",".235","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004727"
"Boo Vazquez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".246",".288",".534",".233","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa602531"
"Michael Curry","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".244",".290",".534",".232","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006653"
"Will Brennan","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".228",".267",".495",".216","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010039"
"Andrew Moritz","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".252",".297",".549",".238","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007054"
"Miguel Aparicio","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".230",".287",".516",".223","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917275"
"DaShawn Keirsey","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".225",".254",".478",".211","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007301"
"Lester Madden","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".214",".254",".469",".204","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008603"
"Gage Canning","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".252",".298",".549",".239","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006711"
"Ian Strom","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".245",".285",".530",".232","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918511"
"Jose Layer","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".221",".269",".490",".213","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918284"
"Randolph Gassaway","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".258",".296",".554",".242","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738195"
"Jawuan Harris","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".227",".251",".478",".212","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007049"
"Anthony Dirocie","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".223",".264",".487",".213","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827959"
"Nick Schnell","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".211",".254",".465",".203","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007639"
"Jack Herman","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".241",".294",".535",".232","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007877"
"Braxton Davidson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".254",".291",".545",".241","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828679"
"Dan Robinson","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".246",".273",".518",".228","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007027"
"Yerwin Trejo","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".230",".264",".494",".216","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917750"
"Milton Smith II","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".228",".253",".481",".211","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007076"
"Starling Heredia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".241",".284",".524",".230","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917328"
"Jonathan Engelmann","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".240",".296",".536",".232","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006858"
"Ryan Scott","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".238",".290",".529",".230","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918042"
"Ramon Marcelino","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".225",".316",".541",".230","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828425"
"Jonah Todd","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".254",".262",".515",".230","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002724"
"Garrett Hiott","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".217",".239",".456",".202","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009972"
"Cole Brannen","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".232",".250",".482",".213","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004616"
"Jose Miguel Medina","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".242",".285",".527",".229","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828865"
