"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Evan Skoug","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".232",".258",".491",".218","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829713"
"Lucas Herbert","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".235",".282",".517",".225","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa874793"
"Isaias Lucena","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".242",".268",".510",".225","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736921"
"Ricardo Valencia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".239",".273",".512",".225","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658082"
"Carlos Canelon","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".239",".268",".508",".224","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828522"
"Christopher Proctor","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".233",".275",".508",".221","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007062"
"Nathan Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".241",".264",".506",".223","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829785"
"Ryan Gold","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".228",".276",".504",".219","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918639"
"Mark Kolozsvary","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".249",".269",".518",".231","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004996"
"Stuart Turner","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".241",".280",".520",".228","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","15207"
"Jordan Devencenzi","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".244",".261",".505",".223","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875840"
"Sicnarf Loopstok","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".286",".345",".631",".273","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa737949"
"Alexis Wilson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".237",".270",".507",".222","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828380"
"Will Allen","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".234",".276",".510",".223","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa550032"
"Taylor Grzelakowski","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".285",".330",".615",".267","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3005298"
"Oscar Campos","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".229",".282",".512",".221","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa831986"
"John Jones","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".241",".256",".497",".221","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006852"
"Logan Brown","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".241",".280",".520",".226","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006938"
"Keinner Pina","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".233",".253",".485",".213","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828363"
"Austin Bernard","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".263",".295",".558",".246","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004510"
"J.D. Osborne","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".225",".274",".499",".217","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005053"
"C.J. Stubbs","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".216",".268",".484",".210","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010328"
"Gunner Pollman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".229",".274",".503",".219","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918593"
"Daniel Gonzalez","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".228",".255",".483",".212","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737255"
"Blake Hunt","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".235",".265",".500",".219","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004153"
"Cesar Salazar","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".220",".261",".481",".210","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008107"
"Robie Rojas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".237",".255",".492",".219","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004183"
"Matt Whatley","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".250",".263",".513",".228","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915868"
"Rafelin Lorenzo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".225",".281",".506",".218","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828432"
"Tyler Baker","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".235",".255",".490",".218","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa602606"
"Eliezer Alfonzo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".232",".261",".493",".215","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003262"
"Chris Hudgins","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".222",".275",".497",".216","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829684"
"Dan Rizzie","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".234",".245",".479",".213","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873964"
"Cooper Johnson","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".227",".259",".486",".214","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010584"
"Willie MacIver","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".252",".309",".561",".242","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007828"
"Jay Schuyler","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".242",".269",".510",".224","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006662"
"Jean Carrillo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".236",".251",".488",".216","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828250"
"Ricardo Genoves","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".226",".264",".490",".214","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916844"
"Juan Fernandez","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".231",".262",".493",".216","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917824"
"Ruben Castro","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".256",".275",".531",".235","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829293"
"Gunnar Troutwine","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".228",".239",".467",".209","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006785"
"Brent Diaz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".235",".266",".501",".221","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004297"
"Nick Hutchins","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".224",".270",".494",".214","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004395"
"A.J. Kennedy","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".218",".278",".496",".215","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876029"
"Tim Susnara","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".233",".250",".483",".214","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829699"
"Iker Franco","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".230",".270",".501",".219","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa203900"
"Roberto Alvarez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".219",".250",".469",".205","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917107"
"Hayden Senger","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".226",".249",".475",".210","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007009"
"Marcus Mastrobuoni","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".224",".266",".490",".213","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857732"
"Abrahan Gutierrez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".232",".265",".497",".218","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004263"
"Bryan Lavastida","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".233",".258",".491",".215","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006917"
"Kyle Overstreet","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".281",".325",".605",".262","","60","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827140"
"Jake Anchia","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".211",".254",".465",".203","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006674"
"Stuart Levy","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".228",".250",".479",".213","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875870"
"Nick Meyer","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".224",".247",".471",".208","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007826"
"Melvin Novoa","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".229",".284",".513",".222","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827953"
"Jason Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".224",".261",".485",".212","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828209"
"Grant Koch","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".229",".257",".486",".214","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008180"
"Josh Rolette","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".233",".249",".482",".214","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875776"
"Andres Sthormes","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".225",".258",".483",".212","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736554"
"Anthony Seigler","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".224",".240",".464",".207","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006894"
"Nick Dalesandro","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".235",".253",".488",".216","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007503"
"Chris Chinea","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".267",".340",".607",".260","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827344"
"Cody Roberts","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".228",".245",".473",".210","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007869"
"David Banuelos","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".218",".259",".477",".208","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004056"
"Carlos Soto","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".222",".258",".480",".210","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa900974"
"Nic Perkins","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".230",".242",".472",".210","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004610"
"Ramon Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".224",".255",".479",".210","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918698"
"Alex Holderbach","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".209",".251",".460",".201","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006789"
"Zachery Almond","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".224",".252",".476",".209","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005104"
"Juan Aparicio","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".223",".269",".492",".214","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002710"
"Zac Susi","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".227",".251",".477",".211","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006722"
"Chris Corbett","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".224",".248",".472",".209","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004695"
"Manny Pazos","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".228",".241",".469",".209","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004304"
"Gersel Pitre","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".223",".256",".478",".208","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828176"
"Blake Swihart","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".259",".306",".564",".246","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","13176"
"Trevor Casanova","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".216",".250",".466",".204","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007294"
"Dean Nevarez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".206",".245",".450",".197","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007073"
"Morgan Lofstrom","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".216",".260",".476",".207","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738557"
"Jack Conley","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".225",".253",".478",".211","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006857"
"Hagen Danner","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".207",".258",".464",".202","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004501"
"Israel Pineda","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".227",".261",".488",".214","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004385"
"Gustavo Polanco","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".219",".263",".482",".209","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa871442"
"Yainer Diaz","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".217",".263",".481",".208","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003386"
"B.J. Lopez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".227",".234",".461",".205","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa694185"
"Michael Hickman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".217",".252",".469",".205","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876234"
"Nathan Perry","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".206",".242",".447",".196","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004756"
"Zack Soria","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".218",".244",".462",".205","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004373"
"Angel Lopez Alvarez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".218",".250",".467",".206","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004167"
"Tyler Cropley","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".225",".253",".478",".211","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007510"
"Shea Langeliers","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".223",".254",".477",".209","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010329"
"Jeffry Parra","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".214",".238",".453",".201","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918541"
"Eric Gonzalez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".218",".243",".461",".203","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa831146"
"Juan Camacho","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".201",".244",".445",".193","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877333"
"Alan Marrero","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".216",".248",".464",".205","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918102"
"Carlos Narvaez","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".214",".232",".446",".197","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916966"
"Pedro Pages","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".216",".237",".454",".201","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010339"
"Wilmer Perez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".220",".258",".478",".209","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002634"
"Jose Rivas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".207",".226",".432",".191","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872495"
"Korey Lee","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".205",".228",".433",".191","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010034"
"Carlos Sanchez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".215",".239",".454",".200","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736845"
"Skyler Weber","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".217",".231",".448",".199","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918416"
"Samuel Miranda","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".209",".249",".457",".199","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828316"
"Andres Angulo","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".209",".241",".450",".197","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872806"
"Javier Hernandez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".212",".239",".451",".199","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736831"
"Mickey Gasper","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".256",".301",".557",".243","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007747"
"Jair Camargo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".207",".241",".449",".196","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917333"
"Will Banfield","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".204",".243",".447",".195","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007973"
"Jarrod Saltalamacchia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".267",".313",".580",".254","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","5557"
"Juan Uriarte","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".203",".238",".441",".193","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872569"
"Alexis Olmeda","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".208",".238",".446",".197","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875281"
"Ricardo Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".217",".242",".459",".202","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877334"
"Jhoandro Alfaro","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".207",".239",".446",".196","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877352"
"Kyle Wilkie","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".214",".236",".450",".198","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010270"
"Javier Guevara","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".232",".279",".512",".221","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872828"
"Alex Murphy","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".255",".305",".560",".244","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737854"
"Rusber Estrada","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".217",".235",".452",".201","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007077"
"Mario Sanjur","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".205",".217",".421",".188","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa735840"
"Jonathan Laureano","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".227",".264",".491",".215","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918576"
"Harrison Wenson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".132",".198",".221",".418",".187","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738936"
"Isaias Quiroz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".211",".223",".434",".195","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829275"
"Caleb Knight","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".212",".236",".448",".198","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008279"
"Gresuan Silverio","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".207",".227",".434",".192","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917004"
"Matt Duce","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".207",".232",".438",".193","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006644"
"Andres Regnault","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".193",".240",".434",".188","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917499"
"Jose Vicente","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".240",".325",".565",".241","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828860"
"Alexander Guerra","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".197",".243",".440",".191","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006899"
"Onix Vega","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".215",".236",".451",".198","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008007"
"Carter Bins","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".137",".194",".209",".403",".181","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1115884"
"Garrett Hope","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".202",".227",".429",".190","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa879514"
"Nick Thurman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".206",".221",".427",".190","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa919821"
"Guillermo Quintana","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".203",".223",".426",".188","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005916"
"Bryant Quijada","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".229",".261",".490",".215","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004882"
"Hidekel Gonzalez","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".223",".269",".492",".214","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828332"
"Luke Ringhofer","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".208",".208",".415",".188","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004288"
"Michael Hernandez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".197",".229",".426",".187","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873626"
"Ryan January","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".144",".200",".212",".412",".184","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918104"
"Eduardo Navas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".204",".215",".419",".187","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828438"
"Brett Wright","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".196",".225",".422",".186","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007746"
"Daniel Cope","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".227",".251",".479",".212","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010157"
"David Garcia","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".208",".238",".446",".195","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003197"
"Angel Reyes","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".243",".263",".506",".224","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657775"
"Jose Mena","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".193",".217",".411",".181","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa919893"
"Francisco Ventura","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".208",".233",".441",".194","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917360"
"Axel Andueza","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".204",".228",".432",".189","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002712"
"Jerry Seitz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".197",".221",".419",".184","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827965"
"Ryan McCarvel","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".241",".288",".530",".231","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875799"
"Jordyn Muffley","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".184",".212",".397",".174","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004515"
"Logan O'Hoppe","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".194",".235",".429",".188","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007519"
