playerid,Name,Team,position,PA,AB,R,HR,RBI,SB,AVG,marginal_total_points,dollar_value,status
17907,Brendan Rodgers,Rockies,"2b, ss",189,131,21.295774647887324,6.654929577464789,23.95774647887324,2.6619718309859155,0.27,-0.12798512807935955,0.8476644709344743,drafted
8203,Dee Gordon,NA,2b,203,174,19.540106951871657,1.085561497326203,17.36898395721925,7.598930481283422,0.262,-0.13869118535485314,0.8181913250231154,
10542,Derek Dietrich,NA,"2b, of",259,212,30.909465020576132,9.592592592592592,31.975308641975307,2.131687242798354,0.231,-0.16686661820202917,0.7406260157732429,
17922,Isan Diaz,Marlins,2b,273,234,28.954545454545457,9.306818181818182,28.954545454545457,3.1022727272727275,0.229,-0.23078260630570094,0.5646690602878418,
17548,Taylor Ward,Angels,"3b, of",231,187,26.86046511627907,7.52093023255814,26.86046511627907,3.223255813953488,0.24,-0.27711802211080006,0.4371103861890982,
15694,Chance Sisco,Orioles,catcher,303,249,33.43448275862069,9.403448275862068,33.43448275862069,1.0448275862068965,0.229,-0.2859589943482552,0.41277170967657467,
17710,Matt Beaty,Dodgers,"1b, of",217,143,26.09493670886076,6.867088607594937,26.09493670886076,1.3734177215189873,0.261,-0.2933947938075302,0.392301391165159,
10953,Phil Gosselin,NA,2b,287,239,29.131578947368418,5.394736842105263,28.052631578947366,2.1578947368421053,0.249,-0.3416646098291233,0.2594174270586562,
19334,Yadiel Hernandez,Nationals,dh,224,154,24.601156069364162,7.76878612716763,25.895953757225435,2.5895953757225434,0.247,-0.34352568220646684,0.2542940042786752,
15794,Yonathan Daza,Rockies,of,154,104,16.5,2.75,16.5,2.75,0.295,-0.3565322655417756,0.21848764544970778,
15274,Mike Tauchman,Yankees,of,231,188,26.73611111111111,5.347222222222222,24.59722222222222,4.277777777777778,0.239,-0.3693965698188685,0.18307297249865284,
5517,Kyle Higashioka,Yankees,catcher,256,217,30.244725738396625,11.881856540084389,33.48523206751055,1.080168776371308,0.219,-0.39269368867739457,0.11893737469988652,
5223,Cameron Maybin,NA,of,224,182,23.806763285024154,4.328502415458937,22.72463768115942,5.4106280193236715,0.24,-0.39283112259635855,0.11855902720532674,
7927,Eric Sogard,NA,2b,266,235,30,5,24,3,0.246,-0.3986975163179828,0.10240919037167862,
17929,Cedric Mullins II,Orioles,of,182,158,20.8,4.16,18.72,6.24,0.245,-0.3999143012271672,0.09905945309227743,
3353,Matt Joyce,NA,of,266,211,31.104838709677416,8.580645161290322,30.032258064516128,1.0725806451612903,0.236,-0.41003216286692235,0.07120557516636378,
5000,Stephen Vogt,Diamondbacks,catcher,260,203,28.761061946902657,8.053097345132743,29.911504424778762,2.3008849557522124,0.23,-0.4361681935942441,-7.453800123802812e-4,
5913,Leury Garcia,White Sox,of,210,203,24.082568807339452,3.853211009174312,19.26605504587156,3.853211009174312,0.257,-0.48618353815938514,-0.13843468152112093,
15937,Aledmys Diaz,Astros,ss,210,179,24.51776649746193,7.461928934010153,26.6497461928934,1.065989847715736,0.253,-0.5042548840331652,-0.18818403369129244,
7996,Jose Martinez,NA,"1b, of",210,178,24.950495049504948,6.237623762376237,24.950495049504948,1.0396039603960396,0.259,-0.5329751431164977,-0.26724921752070163,
14109,Albert Almora Jr.,NA,of,210,182,22.272727272727273,5.303030303030303,23.333333333333332,2.1212121212121215,0.26,-0.5407375985683968,-0.2886188007647529,
15170,Josh VanMeter,Diamondbacks,"2b, of",189,127,22.3125,5.25,21,3.9375,0.248,-0.540858166263023,-0.28895071653584126,
14950,Johan Camargo,Braves,3b,210,137,23.486842105263158,6.907894736842105,24.86842105263158,1.381578947368421,0.254,-0.5722680529129018,-0.37542028684256595,
sa3006786,Jarren Duran,NA,of,119,102,13.8125,2.125,12.75,5.3125,0.274,-0.6012681582006894,-0.45525587081129787,
19997,Santiago Espinal,Blue Jays,ss,203,169,21.945945945945947,3.291891891891892,19.751351351351353,3.291891891891892,0.26,-0.6325184254428279,-0.5412860182778907,
13499,Tom Murphy,Mariners,catcher,274,238,28.344827586206897,10.49808429118774,31.49425287356322,2.099616858237548,0.208,-0.6878215260038821,-0.69353220099891,
5491,Austin Romine,NA,catcher,250,212,26.08695652173913,6.521739130434782,28.26086956521739,1.0869565217391304,0.242,-0.694833211576268,-0.7128349589275957,
12160,Ben Gamel,NA,of,224,185,24.417061611374407,4.246445497630332,21.232227488151658,3.184834123222749,0.245,-0.7462106326161637,-0.8542739768491905,
19892,Pavin Smith,Diamondbacks,"1b, of",175,126,21.099290780141843,4.964539007092198,19.858156028368793,1.2411347517730495,0.267,-0.7568935160757946,-0.883683326608645,
sa3006673,Owen Miller,NA,ss,203,174,22.436842105263157,3.205263157894737,21.36842105263158,2.136842105263158,0.261,-0.7585473098611966,-0.8882361236178693,
15055,Dom Nunez,Rockies,catcher,224,184,25.599999999999998,7.466666666666667,24.53333333333333,3.1999999999999997,0.223,-0.7729416396346697,-0.9278628667589595,
9810,Brian Dozier,NA,2b,224,182,25.47867298578199,8.492890995260664,26.540284360189574,2.123222748815166,0.225,-0.7776246861725812,-0.9407550184045035,
17750,Max Schrock,Cubs,2b,217,148,21.300613496932517,2.6625766871165646,19.969325153374232,3.993865030674847,0.25,-0.7776598936157396,-0.940851942424493,
14813,Kyle Farmer,Reds,"2b, 3b",237,180,23.939393939393938,5.984848484848484,25.136363636363637,2.393939393939394,0.237,-0.7900916753795868,-0.9750759063390837,
17684,Vimael Machin,Athletics,3b,224,184,24.769230769230766,3.230769230769231,21.53846153846154,2.153846153846154,0.255,-0.7908909976848487,-0.9772763936265112,
12977,Michael Perez,Pirates,catcher,256,208,26.369098712446352,6.592274678111588,26.369098712446352,2.1974248927038627,0.23,-0.7922915372638509,-0.9811319967028234,
17022,Edmundo Sosa,Cardinals,2b,231,175,23.22222222222222,4.888888888888888,23.22222222222222,2.444444444444444,0.245,-0.800056811559959,-1.0025093400591667,
sa3004259,Royce Lewis,NA,ss,168,145,18.075949367088608,4.253164556962025,18.075949367088608,4.253164556962025,0.246,-0.8635537506280024,-1.1773126781994272,drafted
16403,Francisco Mejia,Padres,catcher,209,156,23.358823529411765,6.147058823529411,24.588235294117645,1.2294117647058824,0.244,-0.8889127653355318,-1.2471245539825073,
11936,Joe Panik,NA,2b,210,178,22.98507462686567,4.17910447761194,19.850746268656717,2.08955223880597,0.253,-0.8908947220961788,-1.2525807643588767,
9929,Darin Ruf,Giants,"1b, of",175,122,20.143884892086334,6.294964028776978,21.402877697841728,1.2589928057553958,0.254,-0.8918625116491548,-1.2552450320694222,
17062,Grayson Greiner,Tigers,catcher,288,236,29.233082706766915,7.578947368421052,29.233082706766915,1.0827067669172932,0.22,-0.9226165386253831,-1.339909059274568,
8722,Jason Castro,NA,catcher,282,225,30.25287356321839,8.64367816091954,30.25287356321839,1.0804597701149425,0.212,-0.92861126999410315,-1.3564122021013976,
18032,Mark Mathias,Brewers,of,210,151,21.124260355029588,3.727810650887574,21.124260355029588,3.727810650887574,0.236,-0.996036257947738,-1.5420292277619907,
5409,Pablo Sandoval,NA,"1b, 3b",161,139,18.941176470588236,7.366013071895424,22.098039215686278,1.0522875816993464,0.247,-1.0047961723218883,-1.566144756744946,
14352,Lewis Brinson,Marlins,of,231,159,22.3125,6.5625,23.625,3.9374999999999996,0.216,-1.0058251528195425,-1.5689774795267233,
17023,Magneuris Sierra,Marlins,of,154,110,14.23529411764706,1.2941176470588234,12.941176470588236,6.470588235294118,0.246,-1.0187259346172164,-1.6044925729462016,
13897,Tyler Heineman,NA,catcher,205,171,21.57894736842105,4.315789473684211,20.5,2.1578947368421053,0.246,-1.0389467121492724,-1.6601591840344496,
17273,Jorge Mateo,Padres,"2b, of",189,129,18.900000000000002,4.05,18.900000000000002,5.3999999999999995,0.225,-1.0464469275461727,-1.6808068358329753,
12510,Curt Casali,NA,catcher,192,156,21.573033707865168,6.47191011235955,21.573033707865168,2.157303370786517,0.234,-1.0716316931832048,-1.750139014174922,
sa917943,Taylor Trammell,Mariners,of,217,180,21.274509803921568,4.254901960784314,19.147058823529413,5.318627450980392,0.219,-1.0779725178351787,-1.767594931452121,drafted
19683,Mike Brosseau,Rays,"2b, 3b",161,141,18.576923076923077,5.16025641025641,19.608974358974358,2.064102564102564,0.248,-1.0825724096571967,-1.7802581630562648,
17326,Cole Tucker,Pirates,"of, ss",182,132,18.571428571428573,3.714285714285714,17.333333333333332,3.714285714285714,0.243,-1.0825904945799303,-1.780307949784731,
9345,Brock Holt,NA,"2b, of",238,194,23.69230769230769,4.307692307692308,21.538461538461537,2.153846153846154,0.238,-1.0956121461896915,-1.8161557906868968,
12976,Austin Hedges,Indians,catcher,198,164,22.846153846153847,8.703296703296704,23.934065934065934,2.175824175824176,0.216,-1.1278149981985914,-1.9048083479819866,
17161,Chad Wallach,Marlins,catcher,294,246,27.796363636363637,7.483636363636364,27.796363636363637,2.138181818181818,0.206,-1.129755693029923,-1.910150966694123,
5667,Steven Souza Jr.,NA,of,161,130,19.06578947368421,6.355263157894736,19.06578947368421,3.177631578947368,0.231,-1.1335225360620622,-1.9205208639826001,
sa3008376,Trevor Larnach,NA,of,140,118,17.099236641221374,4.2748091603053435,17.099236641221374,1.0687022900763359,0.264,-1.1521634889751329,-1.9718383108256419,
10199,Billy Hamilton,NA,of,154,126,15.290780141843973,1.0921985815602837,12.01418439716312,8.73758865248227,0.22,-1.1527518898840596,-1.9734581439160988,
17988,Tyler Stephenson,Reds,"catcher, dh",192,164,21.794594594594596,5.1891891891891895,21.794594594594596,1.037837837837838,0.244,-1.1628978458028347,-2.00138936373955,
19968,Jared Oliva,Pirates,of,119,77,12.6,2.8,12.6,4.2,0.256,-1.1795783897479217,-2.047309920011907,
18067,Garrett Stubbs,Astros,"catcher, of",214,182,22.02941176470588,4.196078431372549,19.93137254901961,4.196078431372549,0.221,-1.196097136019886,-2.092785056807667,
18288,Austin Dean,Cardinals,of,126,77,14.823529411764707,4.447058823529412,14.823529411764707,1.4823529411764707,0.265,-1.2032198901329068,-2.1123935798952775,
16451,Luis Guillorme,Mets,"2b, 3b",203,130,20.436241610738254,2.7248322147651005,17.711409395973153,2.7248322147651005,0.246,-1.2083582534675994,-2.1265391918990186,
21524,Joey Bart,Giants,catcher,173,147,18.381249999999998,5.40625,19.462500000000002,1.08125,0.25,-1.216852134281373,-2.14992234613929,
3142,Robinson Chirinos,NA,catcher,256,204,27.96638655462185,8.605042016806722,26.89075630252101,1.0756302521008403,0.208,-1.2212125697434506,-2.1619263684701853,
12158,Austin Barnes,Dodgers,catcher,211,164,24.05181347150259,4.373056994818653,20.7720207253886,3.2797927461139897,0.221,-1.2512024746443626,-2.2444868125503445,
13807,Kevin Plawecki,Red Sox,catcher,179,150,20.124260355029588,4.236686390532545,20.124260355029588,1.0591715976331362,0.248,-1.2747776547168606,-2.3093878965146315,
9205,Logan Morrison,NA,1b,154,126,19.384615384615387,7.538461538461538,21.53846153846154,1.0769230769230769,0.233,-1.284620758660076,-2.3364853826641907,
7476,Alex Avila,NA,catcher,243,183,27.242152466367713,7.62780269058296,25.062780269058297,2.179372197309417,0.202,-1.3143998469956013,-2.418465461140814,
16192,Derek Fisher,Blue Jays,of,154,125,19.25,6.416666666666666,18.180555555555554,3.208333333333333,0.223,-1.3167223020348877,-2.4248590432489667,
13836,Matt Duffy,Cubs,3b,168,122,17.043478260869566,2.4347826086956523,15.82608695652174,2.4347826086956523,0.253,-1.3289632487639764,-2.4585576495384576,
18395,Travis Blankenhorn,Twins,2b,133,115,14.896,4.256,15.959999999999999,2.128,0.25,-1.3681443925712526,-2.566421033666723,
13593,Jose Peraza,NA,"2b, ss",119,77,12.903614457831326,2.8674698795180724,11.46987951807229,2.8674698795180724,0.26,-1.3712118600912873,-2.574865591310113,
15585,Mike Ford,Yankees,"1b, dh",126,103,16.941176470588236,6.352941176470589,18,1.0588235294117647,0.244,-1.372648166730397,-2.578819658998956,
18795,Ramon Urias,Orioles,"2b, ss",154,129,17.11111111111111,4.277777777777778,17.11111111111111,1.0694444444444444,0.253,-1.3817071394618934,-2.603758478048017,
19635,Sheldon Neuse,Athletics,2b,196,165,20.68888888888889,4.355555555555556,19.6,1.088888888888889,0.242,-1.384708295545056,-2.6120204842063712,
sa829562,Josh Palacios,Blue Jays,of,154,129,16.99310344827586,3.1862068965517243,14.86896551724138,3.1862068965517243,0.242,-1.3932096352398147,-2.6354241723072365,
2829,Manny Pina,Brewers,catcher,181,143,19.23125,5.65625,20.3625,1.13125,0.237,-1.3962583394609969,-2.643817075692609,
21646,Rafael Marchan,Phillies,catcher,160,137,17.066666666666666,3.2,16,2.1333333333333333,0.246,-1.4613677261747133,-2.8230593873515453,
13675,Tyrone Taylor,Brewers,of,168,108,18.508474576271187,5.694915254237288,19.93220338983051,1.423728813559322,0.233,-1.4633550165681166,-2.8285302809051505,
13324,Ildemaro Vargas,Cubs,2b,126,92,14,2.545454545454546,12.727272727272727,1.272727272727273,0.266,-1.4865018863151256,-2.8922522517380926,
16448,Jacob Nottingham,Brewers,catcher,212,152,22.579881656804734,6.272189349112426,22.579881656804734,2.5088757396449703,0.208,-1.495220637433313,-2.916254460698749,
8418,Ehire Adrianza,NA,"3b, ss",189,157,19.329545454545457,3.2215909090909087,18.255681818181817,2.147727272727273,0.236,-1.503830860546216,-2.9399578984448596,
9134,Tyler Flowers,NA,catcher,237,190,24.89041095890411,6.493150684931506,23.80821917808219,1.0821917808219177,0.213,-1.5131017261280586,-2.965480046046636,
5486,Abraham Almonte,Braves,of,175,119,19.16058394160584,3.832116788321168,16.605839416058394,3.832116788321168,0.221,-1.5184070934814546,-2.980085410290103,
19392,Zach McKinstry,Dodgers,"2b, dh, of",154,97,15.981132075471699,2.9056603773584904,15.981132075471699,2.9056603773584904,0.239,-1.526652441861014,-3.0027843693585377,
17276,Alex Jackson,Braves,catcher,196,145,21.91304347826087,8.521739130434783,24.34782608695652,1.217391304347826,0.207,-1.529149682452436,-3.0096591258102174,
sa3004615,Jeter Downs,NA,ss,112,95,12.799999999999999,3.1999999999999997,12.799999999999999,3.1999999999999997,0.246,-1.5293018191502072,-3.0100779491899656,drafted
18171,Seth Brown,Athletics,of,189,162,20.174157303370787,5.308988764044944,21.235955056179776,2.1235955056179776,0.219,-1.5512168782216809,-3.07040881769261,
14137,Tim Lopes,Brewers,of,105,79,10.862068965517242,1.206896551724138,9.655172413793103,3.6206896551724137,0.257,-1.5700010410957308,-3.1221205131341128,
19577,Nick Heath,Royals,"dh, of",119,100,11.6875,1.0625,10.625,7.4375,0.22,-1.5771452015298149,-3.141787966564414,
16930,Jonah Heim,Athletics,catcher,154,129,16.267605633802816,3.2535211267605635,16.267605633802816,1.0845070422535212,0.25,-1.5880126507885364,-3.171705415111954,
13854,Anthony Bemboom,Angels,catcher,224,183,22.946341463414633,5.463414634146342,21.853658536585368,2.1853658536585368,0.21,-1.5953616674470392,-3.191936825677714,
16623,Greg Allen,Padres,of,147,92,14.271844660194175,2.8543689320388346,12.844660194174757,4.281553398058253,0.232,-1.5955000084566118,-3.192317670339361,
5227,Jon Jay,NA,of,168,146,16.8,2.1,14.7,1.05,0.256,-1.6039904417290813,-3.215691333701219,
19844,Abraham Toro,Astros,3b,140,116,16.030534351145036,4.2748091603053435,17.099236641221374,1.0687022900763359,0.244,-1.6093196523110198,-3.2303623369503196,
11470,Tony Wolters,NA,catcher,243,195,23.973094170403584,3.269058295964126,20.704035874439462,1.0896860986547086,0.228,-1.6126970592033731,-3.239660139453976,
14388,Ronald Guzman,Rangers,1b,168,136,18.545454545454543,5.454545454545454,18.545454545454543,1.090909090909091,0.231,-1.6377585703396644,-3.308653005405647,
16729,Brian O'Grady,Padres,of,140,82,16.559139784946236,4.516129032258064,16.559139784946236,3.0107526881720434,0.224,-1.6457114543163287,-3.3305468271767005,
16939,Lane Thomas,Cardinals,of,126,83,13.548387096774194,4.064516129032258,14.903225806451614,2.709677419354839,0.236,-1.6550555513832301,-3.356270576749111,
19346,Eli White,Rangers,of,175,144,17.5,3.28125,15.312499999999998,3.28125,0.226,-1.6689416925072593,-3.394498306431732,
sa915732,Ernie Clement,Indians,ss,112,96,10.666666666666666,1.0666666666666669,9.6,3.1999999999999997,0.255,-1.7115117888112072,-3.511691277433189,
sa857840,Kyle Holder,Phillies,ss,182,131,17.694444444444446,2.5277777777777777,16.430555555555554,2.5277777777777777,0.231,-1.720126279581184,-3.5354064637881857,
15958,Travis Demeritte,Tigers,of,140,117,15.909090909090908,5.303030303030303,16.96969696969697,1.0606060606060606,0.235,-1.7229952081912638,-3.5433044554912287,
19977,Tres Barrera,Nationals,catcher,166,145,16.6,4.15,16.6,1.0375,0.239,-1.7289238972635008,-3.559625787760681,
18126,LaMonte Wade Jr.,Twins,of,119,96,13.8125,2.125,11.6875,2.125,0.25,-1.742293448573983,-3.5964313760742437,
14387,Harold Ramirez,Marlins,of,119,73,12.050632911392405,3.0126582278481013,12.050632911392405,1.5063291139240507,0.253,-1.7699404408387065,-3.672541919485365,
sa875069,Ka'ai Tom,Athletics,of,154,129,16.99310344827586,4.248275862068965,15.931034482758621,2.1241379310344826,0.227,-1.7794631912783332,-3.6987574912838674,
15104,Jonathan Davis,Blue Jays,of,126,104,13.88135593220339,3.203389830508475,12.8135593220339,3.203389830508475,0.232,-1.783620891473349,-3.7102033953501454,
18721,Guillermo Heredia,Mets,of,168,112,17.19685039370079,3.968503937007874,15.874015748031496,2.6456692913385824,0.223,-1.7837771000043574,-3.7106334282472755,
15878,Miguel Andujar,Yankees,3b,84,73,10.632911392405063,3.189873417721519,11.69620253164557,0,0.268,-1.7860688725445306,-3.716942543240222,
17171,Yasmany Tomas,NA,of,140,96,14.807692307692308,5.384615384615385,17.5,1.3461538461538463,0.23,-1.7866039238452847,-3.7184155079975927,
16417,Sergio Alcantara,Tigers,"2b, 3b",140,115,14.108527131782946,2.1705426356589146,11.937984496124031,2.1705426356589146,0.246,-1.794216662660938,-3.739372930148921,
16313,Yairo Munoz,NA,"of, ss",77,66,9.625,2.138888888888889,8.555555555555555,2.138888888888889,0.259,-1.8125352928135263,-3.789803041392517,
13755,Tomas Nido,Mets,catcher,186,158,18.383720930232556,5.406976744186046,19.46511627906977,1.0813953488372092,0.221,-1.8250174948940345,-3.8241658094729756,
20454,Jasrado Chisholm,Marlins,"2b, ss",147,108,14.700000000000001,4.9,15.925,3.6750000000000003,0.212,-1.8295526604464634,-3.8366508534643673,
12981,Cam Gallagher,Royals,catcher,147,120,15.35820895522388,3.291044776119403,14.261194029850747,1.0970149253731343,0.243,-1.8354826194361875,-3.8529756817419605,
19452,Jake Rogers,Tigers,catcher,192,156,20.610169491525422,6.508474576271187,20.610169491525422,1.0847457627118644,0.21,-1.8428187836354972,-3.8731717102435903,
17719,Steven Duggar,Giants,of,147,128,14.492957746478872,2.0704225352112675,12.422535211267606,3.1056338028169015,0.234,-1.8474226449645588,-3.8858458696671248,
sa3004170,Austin Listi,NA,of,126,95,14.130841121495328,4.710280373831775,14.130841121495328,1.1775700934579438,0.237,-1.875862074623541,-3.964137946610676,
10459,Adeiny Hechavarria,NA,ss,140,119,14,3.230769230769231,14,1.076923076923077,0.244,-1.8806640422910434,-3.977357481130624,
4298,Matt Wieters,NA,catcher,179,150,19.178571428571427,5.327380952380952,19.178571428571427,1.0654761904761905,0.216,-1.922207358651948,-4.091723787347702,
15674,Reese McGuire,Blue Jays,catcher,154,128,16.382978723404257,4.368794326241135,16.382978723404257,1.0921985815602837,0.229,-1.9258658523649603,-4.101795405334112,
16524,Ryan McBroom,Royals,"1b, of",112,95,12.799999999999999,3.1999999999999997,12.799999999999999,1.0666666666666669,0.245,-1.9506689425717112,-4.170076853667991,
sa873984,C.J. Chatham,Red Sox,ss,105,92,10.606060606060606,1.0606060606060608,10.606060606060606,1.0606060606060608,0.26,-1.973595023447468,-4.233191005725959,
16442,Ryan O'Hearn,Royals,1b,140,117,16.71641791044776,5.223880597014925,17.761194029850746,0,0.23,-1.9759457441066055,-4.239662401422879,
16042,Mark Payton,Reds,of,119,63,13.6,3.4,13.6,1.7,0.234,-1.9882531454286227,-4.273543953297609,
14555,Wyatt Mathisen,Diamondbacks,3b,140,87,15.4,4.2,15.4,1.4000000000000001,0.226,-2.0159638352553557,-4.349829852350026,
7185,Logan Forsythe,NA,2b,175,141,18.140243902439025,3.201219512195122,16.006097560975608,1.0670731707317074,0.225,-2.064033929279387,-4.482163993545596,
19956,Mickey Moniak,Phillies,of,133,93,13.03921568627451,2.607843137254902,13.03921568627451,2.607843137254902,0.227,-2.0711945100192386,-4.501876651111775,
sa917996,Khalil Lee,Royals,of,77,63,8.555555555555555,2.138888888888889,7.486111111111112,3.208333333333333,0.24,-2.0875365905976246,-4.546865437645215,
11400,Ronald Torreyes,NA,"2b, 3b, ss",105,73,10.769230769230768,1.346153846153846,10.769230769230768,1.346153846153846,0.249,-2.1152223360225135,-4.623082666226673,
15519,Franklin Barreto,Angels,"2b, ss",112,96,12.799999999999999,4.2666666666666675,12.799999999999999,2.1333333333333337,0.223,-2.123121314455309,-4.64482808920637,
sa828662,Nick Gordon,Twins,ss,77,66,8.555555555555555,1.0694444444444444,7.486111111111112,2.138888888888889,0.252,-2.125642895311849,-4.651769852976138,
6547,Jordy Mercer,Yankees,ss,140,115,14.21875,3.28125,14.21875,1.09375,0.231,-2.1302775172433397,-4.664528694528713,
15608,Willians Astudillo,Twins,catcher,26,23,3.12,1.04,3.12,0,0.287,-2.1474843143110514,-4.711897994691589,
16925,Aramis Garcia,Rangers,"1b, catcher",192,165,18.03314917127072,5.303867403314917,19.093922651933703,1.0607734806629834,0.206,-2.1782235657630458,-4.796521345747668,
15407,Nate Orf,Athletics,"2b, ss",126,103,12.8135593220339,2.135593220338983,10.677966101694915,2.135593220338983,0.232,-2.1894670153172413,-4.827473900990984,
15490,Justin Williams,Cardinals,of,77,44,7.857142857142858,3.142857142857143,9.428571428571429,1.5714285714285714,0.243,-2.2008763898373562,-4.858883237905182,
22217,Luis Campusano,Padres,dh,80,51,8.571428571428571,2.8571428571428568,8.571428571428571,0,0.258,-2.211491512532507,-4.888106046265952,
7539,Neil Walker,NA,"1b, 2b",119,101,12.417391304347825,3.1043478260869564,12.417391304347825,1.0347826086956522,0.234,-2.2229919737654513,-4.919766139542528,
19181,Zack Collins,White Sox,"catcher, dh",141,111,16.962406015037594,5.300751879699248,15.902255639097744,1.0601503759398496,0.21,-2.25022123893155,-4.994726704823316,
17278,Bobby Bradley,Indians,"1b, dh",98,82,12.923076923076923,5.384615384615384,14,0,0.229,-2.2557601559961187,-5.009975017683424,
19552,Jaylin Davis,Giants,of,77,51,8.25,2.75,9.625,1.375,0.242,-2.2704158481515813,-5.050321276087874,
18365,Lewin Diaz,Marlins,1b,98,65,9.8,4.2,12.599999999999998,0,0.24,-2.2851788701079174,-5.090963007120611,
9433,Dustin Garneau,NA,catcher,128,103,14.222222222222221,4.3760683760683765,14.222222222222221,1.0940170940170941,0.219,-2.2904700170711907,-5.105529223466564,
sa914200,Lucius Fox,Royals,ss,91,76,9.635294117647058,1.0705882352941176,7.4941176470588236,3.211764705882353,0.232,-2.305572252758178,-5.147104789946035,
18889,Danny Mendick,White Sox,2b,84,69,9.818181818181818,2.181818181818182,8.727272727272728,1.090909090909091,0.244,-2.30721970073756,-5.151640117324567,
13608,Mallex Smith,NA,of,70,48,7.777777777777778,1.2962962962962963,5.185185185185185,3.888888888888889,0.232,-2.3102395542496947,-5.159953596405033,
sa3011642,JJ Bleday,NA,of,175,151,16.006097560975608,4.2682926829268295,16.006097560975608,2.1341463414634148,0.203,-2.3113509427952943,-5.163013183695273,
16429,Jason Martin,NA,of,84,71,8.50632911392405,2.1265822784810124,8.50632911392405,2.1265822784810124,0.237,-2.3185626056087556,-5.1828664672052716,
6876,Mark Trumbo,NA,"dh, of",105,89,11.785714285714286,4.285714285714286,12.857142857142858,1.0714285714285714,0.224,-2.3333739062924863,-5.223641106734602,
19858,Luis Rengifo,Angels,2b,70,56,7.777777777777778,1.1111111111111112,6.666666666666666,2.2222222222222223,0.243,-2.352955576608646,-5.277548293252028,
19909,Anderson Tejeda,Rangers,ss,70,59,7.65625,2.1875,7.65625,2.1875,0.237,-2.3633240739000447,-5.306092156383645,
17468,Kelvin Gutierrez,Royals,3b,84,71,8.50632911392405,2.1265822784810124,8.50632911392405,1.0632911392405062,0.244,-2.371258324935466,-5.327934682763511,
9393,Matt Adams,NA,1b,98,84,11.717391304347826,5.326086956521739,13.847826086956522,0,0.225,-2.3925415166003403,-5.386526057464458,
15402,Jack Mayfield,Braves,ss,105,68,11.351351351351353,2.837837837837838,11.351351351351353,1.418918918918919,0.227,-2.396819109674367,-5.398302019574132,
14196,Andrew Velazquez,NA,"of, ss",98,83,9.692307692307692,2.153846153846154,9.692307692307692,3.230769230769231,0.219,-2.401220200064183,-5.410417962529626,
12758,Breyvic Valera,Blue Jays,2b,56,47,6.339622641509434,1.0566037735849056,5.283018867924529,1.0566037735849056,0.253,-2.4681061775742115,-5.594551124145469,
19287,Adolis Garcia,Rangers,of,105,92,10.606060606060606,4.242424242424243,11.666666666666666,2.1212121212121215,0.212,-2.4771538993999678,-5.619458970112847,
10951,Greg Garcia,NA,"2b, 3b",119,97,12.526315789473683,1.043859649122807,9.394736842105262,1.043859649122807,0.235,-2.479944399652748,-5.627141053161676,
7870,Jonathan Lucroy,NA,catcher,128,110,12.59016393442623,3.1475409836065573,12.59016393442623,0,0.23,-2.485069183167131,-5.6412492807189185,
11287,Bryan Holaday,NA,catcher,96,81,9.600000000000001,2.1333333333333333,9.600000000000001,1.0666666666666667,0.234,-2.5010365374558656,-5.685206467819672,
10030,Chris Owings,NA,"of, ss",119,100,11.9,2.1636363636363636,11.9,2.1636363636363636,0.216,-2.5044972537141605,-5.694733616107213,
16953,Chad Tromp,Giants,catcher,77,64,8.67605633802817,2.1690140845070425,8.67605633802817,1.0845070422535212,0.236,-2.5193497606686526,-5.73562169407605,
3648,Rene Rivera,NA,catcher,96,83,10.434782608695652,4.173913043478261,11.478260869565219,1.0434782608695652,0.22,-2.5302698541385955,-5.765684069040363,
3411,Drew Butera,NA,catcher,141,116,14.100000000000001,3.253846153846154,13.015384615384615,1.0846153846153848,0.213,-2.5605611372286456,-5.84907418954709,
19533,Taylor Jones,Astros,"1b, dh",105,86,11.785714285714286,3.2142857142857144,11.785714285714286,0,0.228,-2.5794501748943506,-5.901074599120913,
sa915864,Kevin Smith,NA,ss,77,67,8.555555555555555,2.138888888888889,8.555555555555555,2.138888888888889,0.224,-2.5844261675512414,-5.914773214199884,
19521,Andy Young,Diamondbacks,"2b, 3b, dh",77,54,8.836065573770492,2.5245901639344264,8.836065573770492,0,0.24,-2.5977916037237665,-5.951567473780718,
19318,Matt Thaiss,Angels,3b,91,74,9.75,2.1666666666666665,9.75,1.0833333333333333,0.228,-2.610201086250212,-5.9857300492064605,
16271,Alex Blandino,Reds,"2b, 3b",147,103,15.793388429752067,2.4297520661157024,12.148760330578513,1.2148760330578512,0.211,-2.6193086239045877,-6.010802564631449,
3256,Welington Castillo,NA,catcher,90,79,9.418604651162791,3.13953488372093,10.465116279069766,0,0.232,-2.6337128191972585,-6.0504564669665655,
9272,Chris Davis,Orioles,1b,161,132,16.1,6.44,17.173333333333336,1.0733333333333335,0.186,-2.6396357602572533,-6.066761975296435,
4616,Russell Martin,NA,catcher,128,101,13.866666666666667,3.2,12.8,1.0666666666666667,0.21,-2.6475159681948606,-6.088455724207023,
16285,Michael Hermosillo,NA,of,98,81,9.58695652173913,3.1956521739130435,10.652173913043478,2.130434782608696,0.211,-2.656958064422748,-6.114449259704973,
14453,Scott Heineman,Reds,of,42,25,4.5,1.5,4.5,1.5,0.241,-2.6932495969114107,-6.214357713850233,
