playerid,Name,Team,position,PA,AB,R,HR,RBI,SB,AVG,marginal_total_points,dollar_value,auction_value,status,NFBC_ADP,salary
17023,Magneuris Sierra,Marlins,of,136.5,185.5,14.034491875898789,0.9903561624958256,10.348890023669375,5.370991408847399,0.2415,-3.0034713993759885,-10.088615476251501,-19.84555403665816,,717.09,NA
13153,Luis Sardinas,NA,ss,313,291.6666666666667,19.363402366863905,3.2822813938198556,18.515565417488492,1.6215910585141353,0.24233333333333335,-3.0096480429973713,-10.109362729727236,-19.88636644951443,,NA,NA
1159,Andrew Romine,NA,of,302.3333333333333,280.6666666666667,19.76364197530864,2.4996840958605664,14.830141612200435,3.985003631082062,0.23,-3.012194432536766,-10.117916014077151,-19.90319181739139,,NA,NA
3142,Robinson Chirinos,NA,catcher,243,273.1666666666667,26.399669706667467,7.809999198681831,27.152062092141573,0.8108433247692454,0.20433333333333334,-3.0153041742590037,-3.1283615899773034,-6.1538740500364675,,746.43,NA
7287,Carlos Gonzalez,NA,of,332.3333333333333,301.3333333333333,23.94590347923681,5.751492704826038,21.607261503928168,1.2980022446689112,0.222,-3.01590742195921,-10.130387889973226,-19.927725539349247,,NA,NA
17642,J.T. Riddle,NA,ss,317,299.3333333333333,20.378571428571426,5.182698412698413,21.057857142857145,1.5598412698412698,0.22866666666666666,-3.019938279126217,-10.143927478865624,-19.95435958478697,,NA,NA
17684,Vimael Machin,Athletics,3b,224,231,22.931452891895525,3.1185592043367234,18.526496124725593,1.4518274270866003,0.2378,-3.024517525825,-10.159309099987274,-19.98461713537552,,750.93,NA
12677,O'Koyea Dickson,NA,of,300.5,271,18.280416666666667,7.011666666666667,20.784583333333334,0,0.239,-3.027219885179382,-10.168386284611264,-20.002473079868615,,NA,NA
13897,Tyler Heineman,NA,catcher,205,252.16666666666666,20.52552039451126,4.283356347343339,19.209990883178357,1.5926983804512413,0.2345,-3.0294754562250663,-3.1759627139936155,-6.247511346560964,,NA,NA
5384,Juan Lagares,NA,of,289.6666666666667,268.3333333333333,20.257451630735215,2.851030956329464,16.37841625207297,3.211312880044223,0.2306666666666667,-3.039568810694683,-10.209866140585465,-20.084069085297365,,NA,NA
13005,Kelby Tomlinson,NA,2b,322.6666666666667,293.6666666666667,19.57882329195681,0.8962962962962964,14.53123423150671,3.6648016954283986,0.23866666666666667,-3.0416686529710324,-10.216919479362476,-20.09794387477344,,NA,NA
sa658804,Jacob Robson,Tigers,of,251.5,226,13.777390438247012,2.7554780876494025,11.773406374501992,4.258466135458167,0.2405,-3.0424941100809675,-10.219692177439775,-20.103398114718445,,NA,NA
12547,John Hicks,NA,"1b, catcher",320.6666666666667,301,20.33948496973428,6.581611777982969,24.31154714271058,0.9484785062070381,0.22133333333333333,-3.0530655502172985,-3.2552014866304084,-6.403383809721412,,NA,NA
13167,Robel Garcia,Mets,2b,276,173.5,24.068303789234022,8.071393722556513,27.1317287363799,0.4376321353065539,0.20875,-3.053547105551882,-10.256819023791625,-20.17643121199733,,NA,NA
6013,Cristhian Adames,NA,ss,333.3333333333333,303.3333333333333,21.324143692564743,4.35672514619883,22.064884433305487,1.2057922584238374,0.23,-3.056846163515927,-10.267900510114428,-20.19822986575149,,NA,NA
16839,Braxton Lee,NA,of,355.3333333333333,321.6666666666667,21.020704898446834,1.9486021505376343,17.25722819593787,3.4196057347670252,0.22866666666666668,-3.058387393649124,-10.27307747906358,-20.208413603774645,,NA,NA
sa915826,Brian Miller,NA,of,268,248.5,12.272897196261683,0.2504672897196262,8.515887850467289,5.7607476635514026,0.2445,-3.0586767758121796,-10.274049509417976,-20.21032570766728,,NA,NA
6677,JB Shuck,NA,of,301,274,18.82966519499632,2.8339183222958053,17.335739514348788,2.4972590139808686,0.23666666666666666,-3.0639146028888846,-10.29164329217181,-20.244934853706432,,NA,NA
19844,Abraham Toro,Astros,3b,159.5,170.83333333333334,19.39325597242264,4.677531736600364,18.743343035867547,1.5012968150223052,0.23433333333333334,-3.0742840678941827,-10.326474169920349,-20.313451496860296,,704.82,NA
15447,Ryon Healy,NA,"1b, 3b",300.5,281,16.777916666666666,6.260416666666666,19.782916666666665,0,0.244,-3.074742418247558,-10.32801376189701,-20.316480064639407,,NA,NA
9744,Justin Bour,NA,1b,300.5,263,19.03166666666667,7.011666666666667,20.784583333333334,0.2504166666666667,0.23299999999999998,-3.079712632284873,-10.344708636457014,-20.349320947116862,,NA,NA
15181,Ryan Cordell,NA,of,290.6666666666667,268,18.107973213065463,5.213289599562662,20.633877272106055,3.4715539155391557,0.21266666666666667,-3.08971851873717,-10.378318259287859,-20.415435230847006,,NA,NA
11846,Leonys Martin,NA,of,300.5,275,14.524166666666666,4.257083333333333,16.026666666666667,4.507499999999999,0.221,-3.096302759447152,-10.400434625283516,-20.458940857312257,,NA,NA
13157,Nicky Delmonico,Reds,of,296.3333333333333,264,19.975061728395058,5.87179012345679,23.199058641975306,1.015216049382716,0.22366666666666668,-3.10466990506566,-10.428539742181405,-20.514227097274183,,NA,NA
13795,Eric Stamets,NA,ss,324,294.3333333333333,21.25309973045822,5.028840970350404,20.586469002695416,3.4510512129380055,0.20766666666666667,-3.105106712076515,-10.430006970392988,-20.517113316580055,,NA,NA
12510,Curt Casali,Giants,catcher,192,176.83333333333334,20.298143087778357,5.440301984175055,20.934383062310328,0.9420113682069631,0.22933333333333333,-3.1078178092017494,-3.4391135050584944,-6.765161489552419,,641.03,NA
12510,Curt Casali,Giants,catcher,192,176.83333333333334,20.298143087778357,5.440301984175055,20.934383062310328,0.9420113682069631,0.22933333333333333,-3.1078178092017494,-3.4391135050584944,-6.765161489552419,,641.03,NA
9549,David Freese,NA,"1b, 3b",300.5,265,17.028333333333332,4.507499999999999,17.278750000000002,0.2504166666666667,0.251,-3.110746465289413,-10.448950817022492,-20.554378205189693,,NA,NA
7571,Lonnie Chisenhall,NA,of,300.5,276.5,15.525833333333333,4.257083333333333,17.278750000000002,1.2520833333333332,0.2455,-3.11180706388503,-10.452513351830733,-20.561386151642886,,NA,NA
sa3004755,Tyler Freeman,NA,ss,211,195,15.408524015666872,0.358843537414966,9.460420531849103,3.273088023088023,0.25666666666666665,-3.1162079494940005,-10.467295860721311,-20.590465174396396,,NA,NA
15769,Rafael Bautista,NA,of,256.3333333333333,237.66666666666666,14.525555555555554,1.7902645502645502,12.409788359788358,5.67595238095238,0.22566666666666665,-3.1183423222668547,-10.47446518691925,-20.60456812547056,,NA,NA
7476,Alex Avila,Nationals,catcher,233.5,206.16666666666666,26.161031421790376,7.505521208376655,24.584150834957846,0.5507302948441515,0.2075,-3.126331856644734,-3.5013019133117416,-6.887493777798391,,739.93,NA
11255,Matt Szczur,NA,of,267,238,20.173333333333332,4.598333333333334,19.87666666666667,1.1866666666666668,0.2306666666666667,-3.14758628049041,-10.572695204885232,-20.797798716343483,,NA,NA
15730,Tyler Wade,Yankees,2b,152,173.5,17.470967104869732,2.9989698250204238,13.28469276402095,4.420698198573615,0.22416666666666668,-3.1488303975019654,-10.576874175305809,-20.806019267864592,,713.85,NA
15644,Jacob Hannemann,NA,of,300.5,275,14.023333333333333,4.006666666666667,15.77625,5.258750000000001,0.214,-3.1498956005970142,-10.580452176558724,-20.81305763872679,,NA,NA
18353,Daz Cameron,Tigers,of,168,222,17.72378733000506,3.8525736398499224,15.482288041451463,3.782194240545764,0.2218,-3.1570759977967904,-10.60457102328067,-20.860502392374997,,724.3,NA
16411,Richard Urena,Blue Jays,"2b, ss",374.3333333333333,352.3333333333333,21.154853128991057,3.960857811834823,22.880706683695188,0.6860387398893145,0.22933333333333333,-3.177188312936123,-10.672127988803988,-20.99339529656008,,NA,NA
9571,Craig Gentry,NA,of,300.5,274,13.272083333333333,2.2537499999999997,13.522499999999999,4.507499999999999,0.2315,-3.1795347170127517,-10.680009524977741,-21.00889925271703,,NA,NA
15585,Mike Ford,Yankees,"1b, dh",141,169.16666666666666,17.68449913772438,6.26131985115773,19.061685570114534,0.19747899159663865,0.23683333333333334,-3.182763944129462,-10.690856450529536,-21.030236496432625,,723.27,NA
5485,Jose Pirela,NA,"2b, of",300.5,277.5,15.275416666666667,4.507499999999999,17.028333333333332,1.2520833333333332,0.2415,-3.192902254297172,-10.72491088263841,-21.09722577501057,,NA,NA
14106,Addison Russell,NA,ss,300.5,268.5,16.777916666666666,5.258750000000001,18.029999999999998,1.0016666666666667,0.2355,-3.2133587961778662,-10.793624100633773,-21.23239317077163,,NA,NA
13608,Mallex Smith,NA,of,91,224.5,10.403421973803072,1.0217671635049683,6.670924232158988,6.123257678410117,0.2365,-3.2280275843837987,-10.842896340663417,-21.329317759117504,,723.54,NA
9205,Logan Morrison,NA,1b,147,219.16666666666666,18.06029044292513,7.280864679185521,20.183603508627417,0.37446644514653016,0.22583333333333333,-3.2406795363970238,-10.885394058108615,-21.41291602391198,,NA,NA
18889,Danny Mendick,White Sox,2b,154,178.5,16.80840881474439,3.4310676294396916,15.161916137350618,2.1850274122193416,0.23583333333333334,-3.241542774194855,-10.888293660951078,-21.418619901221053,,750.84,NA
14387,Harold Ramirez,Marlins,of,116.5,170.33333333333334,12.633358053199395,2.527661249478021,12.616703717108058,0.8456624528556338,0.26283333333333336,-3.2424724605123796,-10.891416463376627,-21.424762839707302,,750.85,NA
7158,Eric Young Jr.,NA,of,300.5,270.5,14.023333333333333,2.5041666666666664,14.023333333333333,4.257083333333333,0.2275,-3.2446813176286935,-10.898835981369407,-21.439357948976586,,NA,NA
11863,Yadiel Rivera,NA,"3b, ss",306.3333333333333,287,18.312568134171908,4.460136268343815,19.182760307477288,3.8917819706498946,0.20666666666666667,-3.2459515712817626,-10.903102744377632,-21.447751199372608,,NA,NA
4779,Rymer Liriano,NA,of,326.3333333333333,289,22.85772192827748,6.354003527336861,23.113838918283363,2.1956995884773662,0.19966666666666666,-3.2483252971998993,-10.911076054208072,-21.4634356856595,,NA,NA
sa917376,Simon Muzziotti,Phillies,of,270,252.5,13.024118738404454,1.2523191094619666,9.267161410018554,5.5102040816326525,0.23099999999999998,-3.251263842875653,-10.92094658515045,-21.482852240453226,,NA,NA
5491,Austin Romine,Cubs,catcher,184.5,207.83333333333334,18.38076501883694,4.44108197034213,20.298066676774976,0.4622911600909875,0.235,-3.253136789194548,-3.927237783802428,-7.725362299388105,,611.74,NA
13788,Matt Reynolds,White Sox,"3b, ss",327.6666666666667,293.3333333333333,22.30668508822959,4.185898778359512,19.0576575528408,1.325725227845647,0.22366666666666668,-3.258050083116475,-10.943741464546784,-21.52769258667159,,NA,NA
sa828692,Michael Gettys,NA,of,267,247.5,15.77954971857411,4.50844277673546,18.03377110694184,3.50656660412758,0.2155,-3.2603344835768837,-10.95141473150169,-21.54278685152386,,NA,NA
8392,Daniel Descalso,NA,2b,309.3333333333333,267,22.493673122663946,5.100373768263676,23.296173972137275,1.318056405028882,0.21166666666666667,-3.2718419078543,-10.990067997412947,-21.618822604808432,,NA,NA
19392,Zach McKinstry,Dodgers,"2b, dh, of",154,174.4,17.49265657222416,3.6149365652824725,16.191900001294638,1.8940253113680763,0.2332,-3.2739836680946337,-10.997262138003578,-21.63297436886117,drafted,746.97,0
18721,Guillermo Heredia,Mets,of,180.5,162.83333333333334,19.48761514871649,3.6389820340374475,16.662203034058496,1.8764505663040847,0.22883333333333333,-3.2794307002876337,-11.015558637611782,-21.66896584583946,,NA,NA
6368,Adam Jones,NA,of,300.5,281,14.774583333333332,4.006666666666667,16.277083333333334,0.75125,0.246,-3.279592960312062,-11.016103666605222,-21.670037985259015,,NA,NA
8553,Gerardo Parra,NA,of,300.5,281,13.772916666666665,3.005,15.025,2.5041666666666664,0.238,-3.2834081814173977,-11.028918937193984,-21.69524720703601,,NA,NA
1907,Andres Blanco,NA,"1b, 2b, 3b",337,301,22.827411924119243,5.086964769647696,21.471192411924118,0.9224119241192412,0.21733333333333332,-3.284030430629714,-11.031009062984682,-21.699358742897434,,NA,NA
4881,Carlos Gomez,NA,of,300.5,270,14.774583333333332,4.257083333333333,16.026666666666667,4.006666666666667,0.2155,-3.296895521931034,-11.074222712108444,-21.78436533382417,,NA,NA
12508,Jett Bandy,NA,catcher,301,273.6666666666667,20.671324503311258,7.001184694628403,22.673561442236938,0.4994518027961737,0.21433333333333335,-3.298087095298973,-4.078225189216564,-8.022373194496023,,NA,NA
9134,Tyler Flowers,NA,catcher,211,252.5,22.70555765182732,6.356921972744576,22.3500514332274,0.23895299145299145,0.21483333333333332,-3.3306875343078652,-4.187729575902596,-8.237781862647207,,734.28,NA
10807,Tyler Saladino,NA,"2b, ss",300.5,272,15.525833333333333,4.7579166666666675,17.028333333333332,2.754583333333333,0.22,-3.3323192306738862,-11.193210419573749,-22.01842886650211,,NA,NA
13770,Rob Refsnyder,NA,of,301,270,19.99800588668138,3.5005923473142015,17.5051766004415,1.0011184694628403,0.23233333333333334,-3.3327423971516525,-11.194631829438851,-22.0212249554553,,NA,NA
14335,Dilson Herrera,Orioles,"2b, of",300.5,272.5,17.028333333333332,5.759583333333333,19.03166666666667,0.5008333333333334,0.23,-3.3351875732107215,-11.202845139223259,-22.037381551326156,,NA,NA
sa918523,Matt Hearn,NA,of,225.5,207.5,11.024444444444445,0.25055555555555553,5.512222222222222,4.760555555555555,0.2475,-3.33828501058203,-11.213249384992801,-22.05784798917545,,NA,NA
sa828682,Forrest Wall,Blue Jays,of,272.5,247.5,14.777113970588236,3.0055147058823533,12.27251838235294,4.00735294117647,0.225,-3.3404142046029524,-11.220401315840515,-22.071916721444897,,NA,NA
11997,Cody Asche,NA,of,315.6666666666667,281.6666666666667,21.996310211946053,5.764920787839863,22.873162063797906,1.2630721472918005,0.20766666666666667,-3.343783540046922,-11.231718863166511,-22.094179736379818,,NA,NA
12268,Ryan Court,NA,"1b, of",329.3333333333333,292.6666666666667,22.324318116566175,5.581079529141544,22.973907550961812,0.85099052540913,0.21133333333333332,-3.344275761238965,-11.233372226783295,-22.097432107042213,,NA,NA
11624,Jarrett Parker,NA,of,325,284.3333333333333,22.890002970885323,6.473930481283422,24.80852644087938,0.9404337492572787,0.20266666666666666,-3.3472251215474653,-11.243279083915201,-22.116920119942247,,NA,NA
8879,Ryan Lavarnway,NA,catcher,285.3333333333333,254,19.255337690631805,4.93272331154684,18.98492374727669,0,0.23333333333333334,-3.3516739323055758,-4.258222572664432,-8.376450303300551,,NA,NA
12294,Cory Spangenberg,Brewers,"2b, 3b",300.5,274.5,14.774583333333332,3.75625,15.77625,2.754583333333333,0.2265,-3.352108191121339,-11.259681241526833,-22.149185191989613,,NA,NA
9015,Gordon Beckham,Mets,2b,320,290.3333333333333,21.185267718972455,4.7465181058495824,19.51940575673166,1.5440420922315075,0.216,-3.3535246046508003,-11.26443895337222,-22.158544199451118,,NA,NA
14678,Tzu-Wei Lin,NA,"2b, ss",307.6666666666667,282.3333333333333,18.443013572578792,2.9832413158500115,16.407827237175066,2.128611686220382,0.22766666666666666,-3.357347379715706,-11.277279597598115,-22.183803334309648,,NA,NA
sa3004174,Chas McCormick,Astros,of,126,203.4,14.204777973770994,2.6882046169184752,12.269499194723522,2.5035892323030904,0.2394,-3.367194256702014,-11.310355110012667,-22.248866956811497,drafted,732.52,0
11241,Mike Freeman,NA,2b,291,261.6666666666667,19.75186274509804,3.366470588235294,17.06058823529412,1.2315196078431372,0.22966666666666666,-3.3817043401952387,-11.359094263287728,-22.34474289759823,,NA,NA
7435,Ben Zobrist,NA,"2b, of",300.5,263,15.275416666666667,2.754583333333333,14.524166666666666,1.0016666666666667,0.246,-3.384152142312408,-11.367316393961989,-22.360916845250078,,NA,NA
15519,Franklin Barreto,Angels,"2b, ss",138.66666666666666,161,16.49943680963345,4.91871218041042,15.88866559245571,2.320477818517627,0.221,-3.387311884095494,-11.377929919318158,-22.38179496192239,,740.34,NA
sa875069,Ka'ai Tom,Athletics,of,154,195.6,17.195731471347493,4.239944445214115,15.664496705042415,2.2189162429632914,0.2238,-3.388036823605736,-11.380364980282577,-22.386585027919622,,745.22,NA
sa596287,Wilson Garcia,NA,catcher,226,216.5,12.277161862527716,4.509977827050998,15.78492239467849,0,0.2505,-3.390136893174443,-4.387419082531223,-8.630595812557456,,NA,NA
18206,Nick Dini,NA,catcher,300.5,277,15.275416666666667,4.507499999999999,16.777916666666666,0.75125,0.237,-3.390564336102845,-4.388854856930004,-8.633420158324476,,NA,NA
sa3007512,Travis Swaggerty,Pirates,of,272,245.5,15.278084714548804,2.504604051565378,10.519337016574585,4.758747697974218,0.22,-3.393232473528431,-11.397817090607376,-22.420915486773943,,NA,NA
9048,Ezequiel Carrera,NA,of,300.5,272,13.772916666666665,2.5041666666666664,14.023333333333333,3.5058333333333334,0.2265,-3.4154547937623327,-11.472461531661995,-22.567750331651588,,NA,NA
5352,Yangervis Solarte,NA,"2b, 3b",300.5,276,15.275416666666667,4.257083333333333,16.777916666666666,0.5008333333333334,0.239,-3.416478691792255,-11.47590078981938,-22.574515777690152,,NA,NA
8609,Tim Federowicz,Dodgers,catcher,297.6666666666667,273.6666666666667,19.0968797564688,5.695083713850837,22.29328513444952,0.5051725012683917,0.217,-3.4193161801174887,-4.485431870633937,-8.823399085430202,,NA,NA
sa914313,Gilberto Celestino,Twins,of,282,262,13.52397868561279,3.005328596802842,12.271758436944937,4.007104795737122,0.22299999999999998,-3.4264894949342235,-11.509526927737243,-22.64066254863845,,NA,NA
13836,Matt Duffy,Cubs,3b,105,225,11.038722055388721,1.3226455622288955,9.935483400066733,1.3226455622288955,0.26183333333333336,-3.42948135487312,-11.519576540491537,-22.660431379498572,,NA,NA
sa3006937,Drew Avans,Dodgers,of,213.5,195.5,11.025821596244132,2.756455399061033,11.025821596244132,5.011737089201878,0.221,-3.4344466551040327,-11.536254909649381,-22.693239793809187,,NA,NA
sa3008536,Steven Kwan,Indians,of,293,268.5,15.276068376068377,1.0017094017094017,9.766666666666666,2.5042735042735047,0.2455,-3.4345259411495492,-11.536521230289564,-22.693763679437325,,NA,NA
16192,Derek Fisher,Blue Jays,of,123.5,138,15.685600950064815,5.041936586953953,14.349020863484727,2.502864189556844,0.22066666666666668,-3.4352801189604483,-11.539054502268268,-22.698746938642838,,747.9,NA
17161,Chad Wallach,Marlins,catcher,247.5,224.83333333333334,23.495092036556525,5.590541910540995,23.428910037584515,0.4972405304534265,0.207,-3.44285280361037,-4.564491036663725,-8.978918240187427,,731.33,NA
14897,Daniel Palka,NA,"dh, of",300.5,271,17.028333333333332,6.510833333333333,19.532500000000002,0.5008333333333334,0.221,-3.4428767467504637,-11.564571461312925,-22.748941952097756,,NA,NA
sa918694,Ben Ruta,Padres,of,244,224,11.273100616016427,1.7535934291581108,9.770020533880903,4.759753593429158,0.22849999999999998,-3.4457052348506703,-11.574072310506315,-22.767631297182362,,NA,NA
16042,Mark Payton,Reds,of,119,142.4,13.984969084787267,3.6510879706152433,12.871869237832874,1.9001348025711662,0.2362,-3.452779960452669,-11.597836207912959,-22.814377821640086,,NA,NA
17182,Jung Ho Kang,NA,3b,300.5,266,17.028333333333332,5.759583333333333,18.78125,0.75125,0.2225,-3.4547958856624508,-11.604607670519393,-22.82769812583639,,NA,NA
3371,Alejandro De Aza,NA,of,300.5,267.5,15.525833333333333,3.75625,16.026666666666667,1.0016666666666667,0.2355,-3.456627799643249,-11.610761042161847,-22.83980256868342,,NA,NA
sa737941,Johneshwy Fargas,NA,of,217.5,198,10.023041474654379,1.5034562211981568,8.269009216589863,7.016129032258064,0.21350000000000002,-3.4571641989254083,-11.6125627993221,-22.84334684779376,,NA,NA
sa3002726,Alan Trejo,NA,ss,252.5,234.5,12.775297619047619,3.005952380952381,11.272321428571429,1.2524801587301586,0.2485,-3.471653592262019,-11.661232454670774,-22.939086077566298,,NA,NA
11850,Tyler Austin,NA,1b,300.5,268,17.52916666666667,6.7612499999999995,19.782916666666665,0.75125,0.215,-3.4740373963676796,-11.669239616982264,-22.95483715586907,,NA,NA
10655,Rob Brantly,NA,"catcher, dh",300.5,279,15.525833333333333,5.008333333333333,17.52916666666667,0,0.236,-3.474231512668945,-4.669891650732802,-9.186254280194971,,NA,NA
sa917318,Oneil Cruz,Pirates,ss,226.5,209,11.525442477876107,2.5055309734513274,11.274889380530974,2.7560840707964602,0.239,-3.474304415967739,-11.670136531822266,-22.95660149825732,drafted,NA,0
5227,Jon Jay,NA,of,168,248.5,16.427300016493486,1.2283935345538513,12.779045027214249,1.0811949529935676,0.248,-3.478514621776076,-11.684278550116503,-22.98442059681513,,NA,NA
13443,Tony Renda,NA,"2b, of",300.5,277.5,14.023333333333333,3.005,14.774583333333332,1.0016666666666667,0.242,-3.481931960957578,-11.695757341278377,-23.00700079831203,,NA,NA
sa3004693,Heliot Ramos,NA,of,264.5,241,13.776041666666668,4.007575757575758,14.276988636363637,1.753314393939394,0.23249999999999998,-3.4836664054987887,-11.701583314532124,-23.01846120804769,,NA,NA
12782,Taylor Davis,NA,catcher,322.6666666666667,291,20.295860328993847,3.7302533050761935,19.009785043899488,0,0.23,-3.484384761302074,-4.703996260923428,-9.253342265263932,,NA,NA
8001,Hanley Ramirez,NA,"1b, dh",300.5,272,15.525833333333333,4.507499999999999,16.5275,1.2520833333333332,0.228,-3.4858476102763976,-11.70890994873308,-23.03287360341395,,NA,NA
sa829805,Travis Jones,Royals,of,219,193,11.025171624713959,1.5034324942791761,7.767734553775743,4.510297482837529,0.23299999999999998,-3.501657799699965,-11.762016138368915,-23.137340044679345,,NA,NA
13324,Ildemaro Vargas,Cubs,2b,124,140.5,12.98537963994405,2.0409269654203515,11.948456246084447,0.34391097344117477,0.25733333333333336,-3.5049373119901066,-11.773031971065626,-23.159009549633318,,NA,NA
sa738419,Stephen Wrenn,Astros,of,252,229,13.025844930417495,2.5049701789264414,10.520874751491053,5.510934393638172,0.2115,-3.5094323035952333,-11.788130580588767,-23.188710381414968,,NA,NA
13228,Michael Reed,NA,of,300.5,257.5,16.5275,4.006666666666667,16.277083333333334,1.2520833333333332,0.2275,-3.5121547948555194,-11.797275387983365,-23.206699348258987,,NA,NA
17719,Steven Duggar,Giants,of,140,171.4,15.12703282026802,2.044583939939083,12.675222764894208,2.572104452669301,0.232,-3.515858944511938,-11.809717571237671,-23.23117466111917,,NA,NA
sa943754,TJ Friedl,NA,of,247,219,13.026369168356998,1.7535496957403651,9.268762677484787,4.258620689655173,0.22749999999999998,-3.5176691643250577,-11.815798072495598,-23.24313575890986,,NA,NA
10473,Cheslor Cuthbert,Reds,3b,300.5,276,15.525833333333333,4.507499999999999,16.777916666666666,0.2504166666666667,0.235,-3.517725082882669,-11.815985902093658,-23.243505242953212,,NA,NA
15674,Reese McGuire,Blue Jays,catcher,175.5,172.33333333333334,18.196406568956697,4.2015407428794305,16.87536565259015,1.048159295363715,0.22433333333333333,-3.51988349355182,-4.823235971225483,-9.487901518680351,,749.16,NA
sa918963,Chavez Young,Blue Jays,of,260,240,12.52408477842004,2.5048169556840074,10.520231213872833,5.761078998073218,0.2095,-3.52210993547489,-11.830714556320947,-23.27247832692524,,NA,NA
13906,Sherman Johnson,NA,2b,313.3333333333333,273,21.267846607669618,3.495345788266142,17.7047197640118,2.062700753851196,0.21133333333333335,-3.5225492117403183,-11.832190078721682,-23.2753808619267,,NA,NA
5238,Isaac Galloway,NA,of,300.5,280.5,13.272083333333333,3.75625,15.025,4.006666666666667,0.211,-3.522856517709062,-11.833222314871112,-23.277411398062238,,NA,NA
sa3014504,Spencer Torkelson,NA,dh,91,84,12.72043010752688,2.935483870967742,11.741935483870968,0.9784946236559141,0.248,-3.5240167794843433,-11.837119616808144,-23.285077872849648,drafted,NA,0
sa3004159,Brewer Hicklen,Royals,of,232.5,210.5,12.025862068965518,3.257004310344828,10.773168103448276,5.511853448275862,0.20850000000000002,-3.5353137702830058,-11.875066039813914,-23.359723178742374,,NA,NA
12701,Billy Burns,NA,of,300.5,276.5,12.77125,1.5025,12.77125,3.005,0.23299999999999998,-3.5380381553945552,-11.884217208626561,-23.377724659282244,,NA,NA
16939,Lane Thomas,Cardinals,of,133,152.83333333333334,14.808689422720791,3.8878997196661724,13.92621303707548,2.4997400813056814,0.2225,-3.5400419640228775,-11.890947971817228,-23.390964902695504,,705.51,NA
14555,Wyatt Mathisen,Diamondbacks,3b,140,156.2,16.607390564951324,4.488616076808741,15.936438891790194,0.8344396684476225,0.22840000000000002,-3.5412560793682544,-11.89502616709016,-23.39898721704097,,749.45,NA
5306,Kristopher Negron,NA,of,300.5,271.5,15.77625,4.507499999999999,17.028333333333332,1.2520833333333332,0.22399999999999998,-3.5424675265816212,-11.899095400147607,-23.406991901600453,,NA,NA
sa918257,Danny Woodrow,Tigers,of,237.5,216.5,11.273734177215191,0.2505274261603375,6.764240506329114,4.258966244725738,0.2395,-3.5452529739863192,-11.908451676288994,-23.425396853616206,,NA,NA
7168,Juan Centeno,NA,catcher,308.6666666666667,285.3333333333333,17.926410256410257,2.493076923076923,17.174529914529916,0.8046438746438748,0.232,-3.54560036237548,-4.909618548688684,-9.657826729221604,,NA,NA
sa657222,Ivan Castillo,Padres,ss,233.5,219,11.023605150214593,1.2526824034334765,10.271995708154506,2.2548283261802577,0.2475,-3.5491800189058633,-11.921642561395966,-23.451344955592933,,NA,NA
sa658828,Vance Vizcaino,NA,of,186,170.5,9.024258760107816,1.2533692722371967,7.269541778975741,4.762803234501347,0.23349999999999999,-3.5533260840410406,-11.93556913212908,-23.478740242159255,,NA,NA
6652,Chase d'Arnaud,NA,"2b, 3b, ss",300.5,272.5,14.774583333333332,4.006666666666667,16.026666666666667,3.005,0.21300000000000002,-3.558217966340223,-11.952000891553121,-23.51106354463171,,NA,NA
2829,Manny Pina,Brewers,catcher,141.5,162.5,14.584849474843567,4.32010954541346,16.088038057059354,0.4991505154073767,0.23416666666666666,-3.562696464692926,-4.967044100488243,-9.770789889925446,,722.42,NA
sa3004047,Gabriel Arias,Indians,ss,279,262,14.526032315978457,4.257630161579892,15.778276481149014,1.502692998204668,0.2255,-3.5749024201930872,-12.008043722321473,-23.62130672210227,,NA,NA
sa737626,Ben DeLuzio,Diamondbacks,of,213,193.5,10.274117647058823,1.0023529411764704,6.765882352941175,5.011764705882353,0.22999999999999998,-3.5756602508387085,-12.010589264117336,-23.62631411755522,,NA,NA
18063,Kyle Garlick,Braves,of,158,132.66666666666666,17.809685670228344,6.517148208169652,19.23147842101526,0.07588856868395773,0.21766666666666667,-3.5757122010036424,-12.010763763943789,-23.62665738028968,,NA,NA
19346,Eli White,Rangers,of,147,196.6,15.147701728151933,2.6445102052961045,12.62178192148509,2.802813218960484,0.2246,-3.579048637786801,-12.021970805160528,-23.648703016044298,,NA,NA
sa3004753,Bryce Johnson,Giants,of,264,238.5,12.27324478178368,0.7514231499051234,8.516129032258064,5.259962049335863,0.222,-3.582942421743752,-12.035049967191982,-23.674431344917615,,NA,NA
11935,Travis Taijeron,NA,of,344.3333333333333,298,23.816388888888888,6.854783950617284,24.879146090534977,0.5313786008230452,0.19166666666666668,-3.587877807784423,-12.051627855032544,-23.70704210005324,,NA,NA
19858,Luis Rengifo,Angels,2b,113.5,146,12.96743109431426,2.169223486313633,10.039269037591804,2.870274174275242,0.23333333333333334,-3.594796248839293,-12.07486679498456,-23.75275596828997,,750.79,NA
13755,Tomas Nido,Mets,catcher,179.5,194.16666666666666,17.312159850450286,4.7086843835980945,19.921275660111043,0.1739341085271318,0.2225,-3.5986664691055394,-5.087866806931637,-10.008463092479555,,748.95,NA
sa873984,C.J. Chatham,Phillies,ss,112,177.6,10.886046895805624,1.4455181443294216,10.329321749606795,1.109521844729197,0.2544,-3.6060044563970908,-12.112514996413124,-23.82681463546708,,749.83,NA
